"10504る 4108 胔疭             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/04/01","13,079,649","616,753,692","46.95","48.25","45.65","45.65","-0.20","7,509",
"105/04/06","5,806,100","250,249,531","44.90","45.00","42.30","42.75","-2.90","3,658",
"105/04/07","6,286,253","267,280,601","43.50","43.95","40.60","42.35","-0.40","3,752",
"105/04/08","2,889,850","120,930,455","42.00","42.50","41.30","41.55","-0.80","1,846",
"105/04/11","2,960,050","123,913,064","41.85","42.90","41.55","41.55"," 0.00","1,820",
"105/04/12","5,865,511","233,279,324","41.55","41.75","38.60","38.80","-2.75","3,617",
"105/04/13","3,411,406","133,059,354","39.00","39.50","38.40","39.20","+0.40","2,102",
"105/04/14","1,901,664","74,490,377","39.90","39.90","38.75","38.75","-0.45","1,266",
"105/04/15","4,074,400","158,294,619","38.35","39.80","37.50","39.55","+0.80","2,760",
"105/04/18","2,197,100","84,968,011","38.95","39.15","38.30","38.55","-1.00","1,345",
"105/04/19","1,863,383","72,058,368","39.20","39.30","38.30","38.30","-0.25","1,250",
"105/04/20","3,129,617","116,361,702","38.45","38.65","36.10","36.75","-1.55","1,968",
"105/04/21","1,727,642","63,428,483","36.70","37.45","36.40","36.50","-0.25","1,079",
"105/04/22","4,702,476","162,990,780","36.55","36.95","33.50","33.65","-2.85","2,660",
"105/04/25","4,978,573","179,461,451","33.95","37.00","33.90","37.00","+3.35","2,605",
"105/04/26","12,317,426","483,772,236","38.00","40.60","37.75","39.30","+2.30","7,136",
"105/04/27","5,405,301","213,247,811","39.30","40.35","38.55","38.95","-0.35","3,431",
"105/04/28","3,282,041","127,274,659","39.00","39.60","38.25","38.25","-0.70","1,936",
"105/04/29","7,161,561","270,109,737","37.70","39.25","36.10","36.30","-1.95","4,093",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

