"10407る 4108 胔疭             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/07/01","750,180","14,715,486","19.10","19.90","19.00","19.65","+0.75","430",
"104/07/02","2,913,105","61,220,968","20.00","21.60","19.70","21.60","+1.95","1,297",
"104/07/03","1,778,105","37,488,872","21.55","21.55","20.75","20.80","-0.80","1,041",
"104/07/06","781,000","16,281,850","20.50","21.20","20.50","20.90","+0.10","437",
"104/07/07","644,225","13,561,489","21.05","21.40","20.80","20.95","+0.05","339",
"104/07/08","668,752","13,596,561","21.00","21.10","19.75","20.05","-0.90","406",
"104/07/09","469,003","9,189,557","19.25","20.20","19.10","19.95","-0.10","283",
"104/07/13","585,501","11,824,370","20.20","20.40","20.00","20.10","+0.15","328",
"104/07/14","828,109","17,217,622","20.25","21.25","20.25","20.55","+0.45","487",
"104/07/15","648,150","13,566,269","20.85","21.15","20.65","20.90","+0.35","392",
"104/07/16","1,068,200","22,712,619","21.00","21.75","20.80","21.20","+0.30","604",
"104/07/17","1,053,005","22,755,255","21.40","21.90","21.20","21.45","+0.25","578",
"104/07/20","782,509","16,548,206","21.90","21.90","20.75","20.80","-0.65","421",
"104/07/21","461,001","9,459,970","20.95","20.95","20.30","20.30","-0.50","271",
"104/07/22","388,806","7,945,999","20.30","20.75","20.15","20.25","-0.05","231",
"104/07/23","514,362","10,328,884","20.70","20.70","19.70","19.85","-0.40","311",
"104/07/24","710,483","14,476,078","20.20","20.70","20.20","20.35","+0.50","439",
"104/07/27","1,109,102","20,980,720","20.20","20.20","18.35","18.35","-2.00","601",
"104/07/28","820,200","14,848,610","18.10","18.40","17.80","18.20","-0.15","424",
"104/07/29","378,472","6,944,061","18.40","18.60","18.15","18.20"," 0.00","260",
"104/07/30","289,001","5,310,669","18.40","18.55","18.25","18.30","+0.10","162",
"104/07/31","419,740","7,514,831","18.30","18.30","17.70","17.70","-0.60","256",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

