"10411る 4108 胔疭             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/11/02","905,353","25,610,356","28.20","28.50","28.00","28.35","+0.15","556",
"104/11/03","1,145,200","32,663,920","28.70","29.15","28.20","28.20","-0.15","740",
"104/11/04","3,014,060","87,441,083","28.65","29.60","28.35","29.05","+0.85","1,813",
"104/11/05","11,144,485","342,786,846","29.20","31.90","29.10","31.45","+2.40","5,643",
"104/11/06","5,692,068","179,388,770","31.60","32.45","30.60","30.85","-0.60","3,056",
"104/11/09","3,699,140","108,579,431","30.85","30.90","28.25","28.85","-2.00","2,118",
"104/11/10","1,812,010","51,818,788","28.30","29.05","28.10","28.90","+0.05","1,101",
"104/11/11","1,813,167","52,282,958","29.30","29.45","28.15","28.20","-0.70","1,236",
"104/11/12","3,367,923","92,234,258","28.70","28.75","26.65","27.80","-0.40","1,940",
"104/11/13","2,651,001","75,190,278","27.70","28.80","27.70","28.00","+0.20","1,341",
"104/11/16","2,697,321","77,818,619","27.95","29.55","27.80","29.50","+1.50","1,742",
"104/11/17","3,289,836","97,315,591","30.80","30.80","28.70","28.90","-0.60","2,093",
"104/11/18","2,301,486","67,624,540","29.20","29.75","29.00","29.10","+0.20","1,472",
"104/11/19","2,468,670","73,301,479","29.40","30.30","29.20","29.35","+0.25","1,500",
"104/11/20","8,248,009","254,091,574","29.35","31.75","29.35","31.00","+1.65","4,315",
"104/11/23","7,681,057","241,993,236","31.90","32.40","30.30","30.65","-0.35","4,059",
"104/11/24","4,059,451","125,115,978","30.30","31.45","30.30","30.45","-0.20","2,179",
"104/11/25","4,075,223","126,190,373","30.50","31.40","30.35","31.20","+0.75","1,998",
"104/11/26","5,875,177","187,643,435","31.90","32.90","31.30","31.30","+0.10","2,935",
"104/11/27","4,007,553","125,057,057","31.35","31.80","30.65","31.45","+0.15","2,023",
"104/11/30","9,219,896","297,400,393","31.65","32.85","31.45","31.75","+0.30","4,590",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

