"10409る 4108 胔疭             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/09/01","316,133","4,662,759","14.50","14.95","14.50","14.90","+0.30","179",
"104/09/02","1,804,662","29,155,823","14.90","16.35","14.90","16.35","+1.45","762",
"104/09/03","1,654,100","27,139,779","16.50","16.75","16.00","16.70","+0.35","845",
"104/09/04","699,500","11,432,374","16.50","16.70","15.90","16.10","-0.60","406",
"104/09/07","1,815,077","31,487,408","16.10","17.70","16.00","17.70","+1.60","1,015",
"104/09/08","2,563,153","46,967,283","18.45","18.80","17.95","18.20","+0.50","1,359",
"104/09/09","2,753,156","52,491,720","18.60","20.00","18.25","20.00","+1.80","1,432",
"104/09/10","3,520,076","73,728,708","20.10","21.60","19.80","21.30","+1.30","2,107",
"104/09/11","1,594,932","33,345,128","21.30","21.50","20.60","20.90","-0.40","899",
"104/09/14","1,432,200","29,989,309","21.15","21.35","20.55","21.10","+0.20","749",
"104/09/15","1,175,823","24,555,087","21.20","21.35","20.40","20.55","-0.55","600",
"104/09/16","4,602,815","102,913,264","20.55","22.60","20.55","22.60","+2.05","1,868",
"104/09/17","5,605,547","131,119,314","23.15","23.90","22.70","23.20","+0.60","2,848",
"104/09/18","4,016,999","96,197,872","23.20","24.50","23.05","24.10","+0.90","2,221",
"104/09/21","2,177,760","51,201,159","23.45","23.85","23.15","23.50","-0.60","1,240",
"104/09/22","2,191,003","52,013,969","23.80","24.30","23.25","23.55","+0.05","1,211",
"104/09/23","8,986,525","227,376,732","23.60","25.90","23.60","24.50","+0.95","4,267",
"104/09/24","7,737,614","191,297,513","24.80","25.90","23.30","25.60","+1.10","4,143",
"104/09/25","8,594,028","227,562,099","25.60","27.70","24.60","27.10","+1.50","4,881",
"104/09/30","6,049,346","170,945,576","26.60","29.10","26.50","28.70","+1.60","3,561",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

