"10502る 4108 胔疭             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/02/01","1,977,607","56,127,315","28.20","28.60","28.20","28.20","+0.20","1,121",
"105/02/02","1,519,201","43,076,427","28.30","28.60","27.65","28.00","-0.20","988",
"105/02/03","1,120,207","31,650,415","28.00","28.50","28.00","28.10","+0.10","649",
"105/02/15","2,215,361","63,834,409","28.45","29.40","28.30","28.45","+0.35","1,290",
"105/02/16","938,501","26,678,723","28.50","28.80","28.15","28.30","-0.15","686",
"105/02/17","1,735,671","50,012,254","28.70","29.20","28.40","28.40","+0.10","1,002",
"105/02/18","1,380,073","39,830,879","28.80","29.15","28.50","28.70","+0.30","856",
"105/02/19","829,362","23,566,886","28.85","28.90","28.20","28.25","-0.45","582",
"105/02/22","2,208,416","59,898,440","27.40","27.55","26.60","27.15","-1.10","1,197",
"105/02/23","732,664","20,071,907","27.25","27.60","27.25","27.50","+0.35","514",
"105/02/24","1,145,413","31,809,496","27.75","28.20","27.40","27.40","-0.10","775",
"105/02/25","764,109","20,863,972","27.60","27.80","27.05","27.30","-0.10","534",
"105/02/26","613,060","16,762,933","27.40","27.50","27.00","27.25","-0.05","398",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

