"10507る 4108 胔疭             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/07/01","4,199,494","155,485,228","36.85","37.35","36.45","36.80","+0.55","2,478",
"105/07/04","1,236,372","45,226,702","36.80","36.95","36.45","36.50","-0.30","776",
"105/07/05","11,641,435","445,994,063","36.55","39.10","36.55","38.35","+1.85","6,723",
"105/07/06","4,603,461","176,538,859","38.55","38.70","37.80","38.45","+0.10","2,812",
"105/07/07","3,820,001","147,531,438","39.20","39.35","38.20","38.25","-0.20","2,151",
"105/07/11","1,341,503","46,214,774","34.45","34.45","34.45","34.45","-3.80","677",
"105/07/12","8,469,849","284,084,754","32.20","34.95","32.20","34.05","-0.40","4,323",
"105/07/13","1,945,485","66,207,057","34.35","34.55","33.60","33.95","-0.10","1,236",
"105/07/14","2,006,655","68,102,021","34.20","34.45","33.50","33.70","-0.25","1,199",
"105/07/15","1,537,240","52,318,274","34.00","34.25","33.80","34.05","+0.35","861",
"105/07/18","2,074,073","71,480,540","34.55","34.85","34.20","34.25","+0.20","1,294",
"105/07/19","1,426,500","48,724,800","34.75","34.80","33.90","34.00","-0.25","888",
"105/07/20","1,404,999","47,697,015","34.30","34.45","33.70","33.80","-0.20","810",
"105/07/21","1,374,268","46,936,047","34.50","34.50","33.95","33.95","+0.15","767",
"105/07/22","901,322","30,534,216","34.00","34.25","33.70","33.70","-0.25","588",
"105/07/25","1,882,380","62,013,860","33.70","34.00","32.50","32.70","-1.00","1,179",
"105/07/26","1,313,616","42,647,500","32.85","32.95","32.25","32.50","-0.20","766",
"105/07/27","1,833,300","58,781,140","32.45","32.80","31.60","31.75","-0.75","1,151",
"105/07/28","1,409,682","45,182,340","31.85","32.30","31.65","32.25","+0.50","857",
"105/07/29","650,000","20,758,100","32.35","32.35","31.80","31.80","-0.45","405",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

