"10402る 4108 胔疭             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/02/02","498,695","17,240,651","34.55","34.80","34.40","34.45","+0.10","300",
"104/02/03","218,549","7,531,324","34.45","34.70","34.25","34.40","-0.05","149",
"104/02/04","294,057","10,083,579","34.50","34.60","34.10","34.15","-0.25","211",
"104/02/05","191,851","6,520,803","34.20","34.35","33.85","33.85","-0.30","150",
"104/02/06","150,045","5,082,919","33.85","34.05","33.80","33.85"," 0.00","126",
"104/02/09","213,683","7,212,009","33.85","34.05","33.60","33.65","-0.20","160",
"104/02/10","210,704","7,080,439","33.80","33.85","33.50","33.60","-0.05","169",
"104/02/11","387,502","12,915,462","33.60","33.65","33.20","33.25","-0.35","265",
"104/02/12","286,406","9,475,555","33.30","33.40","32.95","33.00","-0.25","197",
"104/02/13","252,452","8,379,516","33.00","33.40","33.00","33.10","+0.10","169",
"104/02/24","188,183","6,280,307","33.40","33.60","33.15","33.50","+0.40","147",
"104/02/25","178,905","5,996,832","33.70","33.70","33.35","33.50"," 0.00","143",
"104/02/26","321,183","10,802,550","33.30","33.95","33.30","33.70","+0.20","250",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

