"10403る 4108 胔疭             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/03/02","275,695","9,294,623","33.80","33.90","33.30","33.85","+0.15","254",
"104/03/03","183,169","6,174,299","34.00","34.00","33.55","33.70","-0.15","180",
"104/03/04","244,550","8,255,054","33.70","33.90","33.60","33.65","-0.05","221",
"104/03/05","217,833","7,369,300","33.70","33.95","33.70","33.90","+0.25","193",
"104/03/06","273,105","9,247,818","34.00","34.20","33.70","33.85","-0.05","237",
"104/03/09","206,370","6,930,975","33.75","33.80","33.40","33.45","-0.40","188",
"104/03/10","241,542","8,051,436","33.50","33.60","33.20","33.20","-0.25","215",
"104/03/11","230,709","7,640,795","33.10","33.35","33.05","33.10","-0.10","205",
"104/03/12","442,495","14,844,615","33.30","33.75","33.15","33.50","+0.40","312",
"104/03/13","459,583","15,570,515","33.80","34.05","33.65","33.70","+0.20","328",
"104/03/16","205,744","6,923,211","34.00","34.00","33.50","33.50","-0.20","204",
"104/03/17","217,178","7,300,386","33.60","33.80","33.55","33.55","+0.05","146",
"104/03/18","156,876","5,270,527","33.80","33.85","33.50","33.50","-0.05","130",
"104/03/19","269,343","9,051,424","33.75","33.80","33.45","33.70","+0.20","214",
"104/03/20","931,417","31,884,168","33.95","34.55","33.55","34.55","+0.85","633",
"104/03/23","603,542","20,757,299","34.70","34.80","34.15","34.20","-0.35","515",
"104/03/24","508,542","17,337,670","34.30","34.60","33.65","33.65","-0.55","380",
"104/03/25","497,934","16,731,783","34.10","34.10","33.40","33.45","-0.20","349",
"104/03/26","289,024","9,689,566","33.20","33.85","33.20","33.40","-0.05","208",
"104/03/27","231,915","7,746,752","33.90","33.90","33.20","33.40"," 0.00","179",
"104/03/30","627,401","20,450,132","33.30","33.55","31.30","32.20","-1.20","453",
"104/03/31","681,868","21,556,850","32.50","32.50","31.30","31.55","-0.65","471",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

