"10410る 4108 胔疭             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/10/01","5,386,691","159,416,486","29.50","30.40","29.05","29.80","+1.10","3,155",
"104/10/02","4,289,770","124,140,756","29.45","29.65","28.20","28.20","-1.60","2,523",
"104/10/05","3,097,183","89,166,233","28.70","29.40","28.35","28.35","+0.15","1,867",
"104/10/06","3,899,359","109,448,481","28.60","28.90","27.35","27.40","-0.95","2,295",
"104/10/07","3,422,072","96,110,766","27.70","28.70","27.40","27.90","+0.50","1,877",
"104/10/08","2,846,640","77,415,810","28.40","28.40","26.50","26.50","-1.40","1,711",
"104/10/12","2,824,947","77,680,109","27.20","28.20","26.90","27.15","+0.65","1,718",
"104/10/13","1,719,448","47,407,995","27.50","28.00","27.30","27.45","+0.30","1,109",
"104/10/14","2,669,000","73,761,400","26.75","28.35","26.75","27.45"," 0.00","1,561",
"104/10/15","2,165,721","59,855,878","27.45","28.20","27.10","28.00","+0.55","1,381",
"104/10/16","3,711,962","104,650,155","28.40","28.90","27.60","27.60","-0.40","2,144",
"104/10/19","6,882,134","199,924,692","27.60","30.30","27.35","30.00","+2.40","3,744",
"104/10/20","5,729,192","170,287,155","30.00","30.80","28.55","28.70","-1.30","3,384",
"104/10/21","2,707,612","78,308,564","29.50","29.50","28.60","28.85","+0.15","1,526",
"104/10/22","1,996,428","56,826,788","29.00","29.25","28.05","28.10","-0.75","1,198",
"104/10/23","2,169,200","61,984,339","28.50","29.20","28.20","28.20","+0.10","1,314",
"104/10/26","799,002","22,593,706","28.45","28.70","28.05","28.15","-0.05","530",
"104/10/27","1,107,132","31,492,347","28.50","28.80","28.20","28.80","+0.65","686",
"104/10/28","6,078,604","182,547,685","29.80","30.75","29.20","29.20","+0.40","3,427",
"104/10/29","2,137,812","61,414,897","29.20","29.55","28.20","28.20","-1.00","1,371",
"104/10/30","1,487,552","41,909,720","28.10","28.65","27.60","28.20"," 0.00","989",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

