"10406る 4108 胔疭             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/06/01","244,451","5,668,753","23.50","23.55","23.00","23.10","-0.30","145",
"104/06/02","249,487","5,797,448","23.20","23.45","23.10","23.10"," 0.00","155",
"104/06/03","1,391,959","33,391,519","23.45","24.40","23.30","24.00","+0.90","805",
"104/06/04","1,316,200","31,962,929","24.60","24.90","23.60","23.60","-0.40","764",
"104/06/05","2,073,360","45,325,918","23.35","23.50","21.25","21.30","-2.30","1,165",
"104/06/08","1,845,025","37,077,650","21.00","21.00","19.75","20.00","-1.30","972",
"104/06/09","2,405,004","44,495,122","19.50","19.70","18.00","18.00","-2.00","1,116",
"104/06/10","1,063,100","19,377,929","17.80","18.60","17.80","18.30","+0.30","555",
"104/06/11","1,264,583","22,280,827","18.40","18.60","16.90","17.15","-1.15","717",
"104/06/12","1,525,709","28,128,314","17.15","18.85","17.10","18.85","+1.70","727",
"104/06/15","2,714,791","54,532,958","19.60","20.55","19.50","20.00","+1.15","1,297",
"104/06/16","992,444","19,247,896","20.10","20.15","19.00","19.20","-0.80","605",
"104/06/17","604,000","11,779,550","19.50","20.00","19.10","19.20"," 0.00","387",
"104/06/18","438,001","8,476,319","19.20","19.60","19.10","19.60","+0.40","290",
"104/06/22","547,721","10,797,745","19.70","20.00","19.50","19.65","+0.05","281",
"104/06/23","749,516","14,860,010","19.90","20.15","19.50","19.50","-0.15","387",
"104/06/24","522,540","10,239,180","19.70","19.70","19.40","19.60","+0.10","287",
"104/06/25","363,020","7,140,341","19.60","19.75","19.60","19.75","+0.15","188",
"104/06/26","588,143","11,492,808","19.75","19.75","19.40","19.40","-0.35","265",
"104/06/29","460,200","8,725,010","19.25","19.30","18.70","18.75","-0.65","251",
"104/06/30","294,251","5,568,768","18.75","19.05","18.75","18.90","+0.15","188",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

