"10408る 4108 胔疭             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/08/03","387,320","6,743,702","17.75","17.75","17.20","17.25","-0.45","195",
"104/08/04","822,002","13,636,086","17.20","17.45","15.85","16.10","-1.15","444",
"104/08/05","369,302","6,078,571","15.80","16.75","15.80","16.70","+0.60","234",
"104/08/06","296,003","4,897,854","16.70","16.85","16.30","16.30","-0.40","217",
"104/08/07","306,500","4,994,425","16.10","16.50","16.05","16.35","+0.05","192",
"104/08/10","364,001","6,136,617","16.30","17.15","16.30","17.10","+0.75","234",
"104/08/11","282,009","4,757,949","17.20","17.20","16.65","16.65","-0.45","184",
"104/08/12","342,003","5,628,501","16.65","16.70","16.30","16.35","-0.30","174",
"104/08/13","226,903","3,727,718","16.50","16.60","16.30","16.40","+0.05","144",
"104/08/14","166,000","2,733,550","16.65","16.65","16.35","16.40"," 0.00","113",
"104/08/17","354,832","5,773,627","16.55","16.60","16.20","16.20","-0.20","152",
"104/08/18","2,050,620","30,553,224","16.30","16.35","14.60","14.70","-1.50","905",
"104/08/19","1,061,503","15,249,766","14.60","14.70","14.00","14.05","-0.65","516",
"104/08/20","891,230","13,148,002","14.10","15.25","14.10","14.70","+0.65","556",
"104/08/21","536,230","7,753,223","14.55","14.65","14.30","14.40","-0.30","302",
"104/08/24","1,218,361","16,122,029","14.10","14.20","13.00","13.20","-1.20","535",
"104/08/25","706,486","9,035,264","12.10","13.20","12.10","13.00","-0.20","368",
"104/08/26","709,000","9,422,850","13.00","13.55","12.75","13.45","+0.45","364",
"104/08/27","550,402","7,788,468","13.60","14.40","13.60","14.25","+0.80","329",
"104/08/28","394,013","5,696,086","14.60","14.70","14.30","14.35","+0.10","219",
"104/08/31","310,840","4,505,311","14.30","14.70","14.15","14.60","+0.25","184",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

