"10401る 2712 环动ㄓ           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/01/05","52,000","1,135,500","22.00","22.05","21.60","22.05","+0.15","23",
"104/01/06","17,000","370,900","22.00","22.00","21.80","21.80","-0.25","9",
"104/01/07","36,000","786,700","21.95","21.95","21.85","21.85","+0.05","14",
"104/01/08","20,000","436,950","21.85","21.95","21.70","21.90","+0.05","9",
"104/01/09","16,000","347,750","21.80","22.00","21.70","22.00","+0.10","6",
"104/01/12","13,000","284,400","21.70","22.00","21.70","22.00"," 0.00","12",
"104/01/13","23,000","502,800","22.00","22.00","21.80","21.80","-0.20","18",
"104/01/14","15,000","325,950","21.80","21.80","21.65","21.75","-0.05","12",
"104/01/15","20,000","433,450","21.70","21.70","21.60","21.60","-0.15","11",
"104/01/16","40,000","855,700","21.60","21.60","21.10","21.50","-0.10","29",
"104/01/19","3,000","64,400","21.50","21.50","21.40","21.50"," 0.00","3",
"104/01/20","4,000","86,700","21.60","21.80","21.60","21.65","+0.15","4",
"104/01/21","24,000","514,950","21.50","21.60","21.40","21.60","-0.05","13",
"104/01/22","40,000","853,150","21.50","21.50","21.25","21.45","-0.15","23",
"104/01/23","65,497","1,398,734","21.50","21.70","21.30","21.50","+0.05","23",
"104/01/26","29,000","616,850","21.50","21.50","21.20","21.25","-0.25","12",
"104/01/27","73,003","1,560,865","21.95","21.95","21.00","21.40","+0.15","34",
"104/01/28","13,000","277,200","21.40","21.40","21.30","21.30","-0.10","12",
"104/01/29","14,000","297,250","21.30","21.35","21.20","21.30"," 0.00","10",
"104/01/30","2,000","42,900","21.45","21.45","21.45","21.45","+0.15","2",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

