"10505る 2712 环动ㄓ           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/05/03","7,534","195,976","26.20","26.20","26.00","26.00","-0.75","7",
"105/05/04","2,000","51,800","25.90","25.90","25.90","25.90","-0.10","1",
"105/05/05","270","6,885","--","--","--","--"," 0.00","1",
"105/05/06","8,270","211,748","25.80","25.80","25.20","25.70","X0.00","8",
"105/05/09","0","0","--","--","--","--"," 0.00","0",
"105/05/10","16,500","422,650","25.50","25.95","25.50","25.95","X0.00","8",
"105/05/11","55,040","1,411,728","25.50","25.90","25.50","25.90","-0.05","23",
"105/05/12","9,000","230,350","25.50","25.85","25.50","25.85","-0.05","7",
"105/05/13","1,000","25,000","25.00","25.00","25.00","25.00","-0.85","1",
"105/05/16","0","0","--","--","--","--"," 0.00","0",
"105/05/17","3,000","77,550","25.85","25.85","25.85","25.85","X0.00","2",
"105/05/18","17,000","432,700","25.40","25.50","25.30","25.50","-0.35","8",
"105/05/19","3,000","76,500","25.50","25.50","25.50","25.50"," 0.00","1",
"105/05/20","19,000","482,550","25.10","25.50","25.05","25.50"," 0.00","10",
"105/05/23","4,000","101,600","25.30","25.50","25.30","25.50"," 0.00","3",
"105/05/24","10,000","255,000","25.50","25.50","25.50","25.50"," 0.00","1",
"105/05/25","15,000","383,400","25.50","25.80","25.50","25.80","+0.30","6",
"105/05/26","0","0","--","--","--","--"," 0.00","0",
"105/05/27","2,001","50,575","25.35","25.35","25.20","25.20","X0.00","3",
"105/05/30","15,003","383,778","25.50","25.90","25.50","25.90","+0.70","8",
"105/05/31","59,000","1,556,900","25.75","26.90","25.75","26.90","+1.00","26",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

