"10504る 2712 环动ㄓ           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/04/01","0","0","--","--","--","--"," 0.00","0",
"105/04/06","28,000","713,350","25.40","25.60","24.70","25.50","X0.00","8",
"105/04/07","21,000","535,350","25.50","25.60","25.20","25.60","+0.10","8",
"105/04/08","8,000","204,200","25.80","25.80","25.25","25.60"," 0.00","6",
"105/04/11","10,000","253,000","25.40","25.40","25.20","25.20","-0.40","6",
"105/04/12","6,000","150,050","25.10","25.10","24.85","24.85","-0.35","5",
"105/04/13","27,000","681,400","25.35","25.35","25.10","25.10","+0.25","10",
"105/04/14","5,000","127,500","25.50","25.50","25.50","25.50","+0.40","3",
"105/04/15","12,000","304,650","25.15","25.60","25.15","25.60","+0.10","10",
"105/04/18","13,000","328,200","25.25","25.45","25.10","25.45","-0.15","8",
"105/04/19","39,000","992,700","25.40","25.50","25.15","25.45"," 0.00","15",
"105/04/20","18,000","456,700","25.40","25.40","25.15","25.40","-0.05","11",
"105/04/21","0","0","--","--","--","--"," 0.00","0",
"105/04/22","3,000","76,500","25.50","25.50","25.50","25.50","X0.00","2",
"105/04/25","2,000","51,900","25.95","25.95","25.95","25.95","+0.45","2",
"105/04/26","5,021","130,049","25.90","25.90","25.90","25.90","-0.05","4",
"105/04/27","2,000","51,750","25.90","25.90","25.85","25.85","-0.05","2",
"105/04/28","38,000","979,950","25.50","25.90","25.50","25.85"," 0.00","16",
"105/04/29","58,628","1,528,210","25.55","26.75","25.50","26.75","+0.90","41",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

