"10502る 2712 环动ㄓ           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/02/01","20,220","508,727","25.25","25.25","25.00","25.00","+0.70","9",
"105/02/02","14,000","350,500","25.00","25.20","24.95","25.20","+0.20","9",
"105/02/03","4,000","100,800","25.20","25.20","25.20","25.20"," 0.00","3",
"105/02/15","0","0","--","--","--","--"," 0.00","0",
"105/02/16","0","0","--","--","--","--"," 0.00","0",
"105/02/17","2,000","50,150","24.90","25.25","24.90","25.25","X0.00","2",
"105/02/18","17,000","428,000","25.00","25.30","25.00","25.30","+0.05","12",
"105/02/19","28,000","704,550","24.35","25.30","24.35","25.25","-0.05","10",
"105/02/22","3,000","75,900","25.30","25.30","25.30","25.30","+0.05","1",
"105/02/23","59,000","1,460,900","24.50","25.25","24.50","25.25","-0.05","7",
"105/02/24","7,000","176,600","25.25","25.35","24.70","25.30","+0.05","5",
"105/02/25","19,000","478,500","25.15","25.30","25.00","25.30"," 0.00","15",
"105/02/26","50,166","1,273,983","25.10","25.80","25.10","25.70","+0.40","22",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

