"10501る 2712 环动ㄓ           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/01/04","9,190","231,217","25.80","25.80","24.45","24.45","-1.75","11",
"105/01/05","0","0","--","--","--","--"," 0.00","0",
"105/01/06","4,150","100,945","23.90","25.45","23.90","25.45","X0.00","6",
"105/01/07","9,268","228,400","24.15","25.20","24.15","25.20","-0.25","9",
"105/01/08","11,000","276,100","24.80","25.20","24.80","25.20"," 0.00","5",
"105/01/11","9,000","223,150","24.65","25.10","24.65","24.95","-0.25","8",
"105/01/12","3,000","74,800","24.80","25.20","24.80","25.20","+0.25","3",
"105/01/13","19,000","475,550","25.00","25.20","24.70","25.20"," 0.00","8",
"105/01/14","5,000","125,400","24.80","25.15","24.80","25.15","-0.05","5",
"105/01/15","16,000","401,350","25.00","25.45","25.00","25.45","+0.30","6",
"105/01/18","19,020","483,014","25.40","25.45","25.05","25.45"," 0.00","8",
"105/01/19","31,000","784,650","25.15","25.45","25.00","25.00","-0.45","16",
"105/01/20","26,000","651,700","25.05","25.35","24.80","25.35","+0.35","11",
"105/01/21","57,196","1,444,647","25.10","25.50","24.60","25.50","+0.15","35",
"105/01/22","6,020","152,115","25.20","25.50","25.00","25.50"," 0.00","7",
"105/01/25","16,000","405,150","25.20","25.45","25.00","25.45","-0.05","8",
"105/01/26","42,000","1,059,400","25.30","25.40","25.00","25.40","-0.05","15",
"105/01/27","4,000","100,050","25.05","25.05","25.00","25.00","-0.40","4",
"105/01/28","1,000","25,000","25.00","25.00","25.00","25.00"," 0.00","1",
"105/01/29","2,196","54,102","24.65","24.65","24.65","24.65","-0.35","3",
"105/01/30","2,000","48,600","24.30","24.30","24.30","24.30","-0.35","2",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

