"10407る 2712 环动ㄓ           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/07/01","225,020","5,758,200","25.80","26.80","24.00","24.40","-1.10","152",
"104/07/02","33,000","805,550","24.40","24.50","24.30","24.30","-0.10","26",
"104/07/03","21,020","505,528","24.30","24.30","23.35","24.00","-0.30","19",
"104/07/06","21,000","498,200","23.70","23.80","23.70","23.80","-0.20","12",
"104/07/07","64,000","1,526,050","23.85","23.95","23.80","23.85","+0.05","20",
"104/07/08","35,084","836,516","23.75","24.00","23.75","24.00","+0.15","21",
"104/07/09","10,000","239,800","23.80","24.00","23.80","24.00"," 0.00","9",
"104/07/13","9,000","222,000","25.50","25.50","24.20","24.40","+0.40","9",
"104/07/14","29,000","702,600","24.40","24.40","24.15","24.25","-0.15","21",
"104/07/15","28,000","680,900","24.20","24.50","24.15","24.45","+0.20","14",
"104/07/16","22,000","538,100","24.45","24.50","24.40","24.40","-0.05","11",
"104/07/17","53,000","1,294,850","24.50","24.50","24.20","24.50","+0.10","19",
"104/07/20","8,000","196,150","24.40","24.70","24.40","24.70","+0.20","5",
"104/07/21","57,061","1,418,967","24.70","25.50","24.50","25.50","+0.80","29",
"104/07/22","59,000","1,464,800","24.45","25.25","24.45","24.90","-0.60","29",
"104/07/23","54,000","1,342,300","24.70","25.20","24.60","25.00","+0.10","30",
"104/07/24","49,000","1,214,850","24.70","24.90","24.60","24.85","-0.15","19",
"104/07/27","71,074","1,754,892","24.70","24.85","24.60","24.70","-0.15","29",
"104/07/28","65,050","1,577,810","24.30","26.00","23.90","24.35","X0.00","37",
"104/07/29","14,188","334,774","23.35","24.70","23.35","24.70","+0.35","7",
"104/07/30","84,000","2,060,950","24.00","24.70","24.00","24.70"," 0.00","39",
"104/07/31","179,050","4,394,740","23.90","24.90","23.90","24.90","+0.20","61",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

