"10503る 2712 环动ㄓ           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/03/01","5,020","126,709","25.25","25.25","25.20","25.20","-0.50","5",
"105/03/02","0","0","--","--","--","--"," 0.00","0",
"105/03/03","5,000","126,700","25.10","25.50","25.10","25.50","X0.00","4",
"105/03/04","7,000","177,800","25.05","25.50","25.05","25.50"," 0.00","7",
"105/03/07","7,002","178,200","25.15","25.50","25.15","25.50"," 0.00","7",
"105/03/08","45,000","1,147,800","25.50","25.75","25.40","25.60","+0.10","12",
"105/03/09","18,000","456,100","25.30","25.60","25.20","25.60"," 0.00","7",
"105/03/10","13,000","332,100","25.60","25.60","25.40","25.60"," 0.00","8",
"105/03/11","38,000","969,950","25.30","25.60","25.25","25.60"," 0.00","17",
"105/03/14","37,000","943,600","25.50","25.60","25.30","25.60"," 0.00","12",
"105/03/15","10,004","256,101","25.60","25.60","25.60","25.60"," 0.00","4",
"105/03/16","21,000","537,600","25.60","25.60","25.60","25.60"," 0.00","4",
"105/03/17","3,000","76,800","25.60","25.60","25.60","25.60"," 0.00","1",
"105/03/18","27,000","689,300","25.50","25.60","25.30","25.60"," 0.00","5",
"105/03/21","25,000","627,400","25.35","25.35","24.80","24.80","-0.80","19",
"105/03/22","64,003","1,622,875","24.50","25.60","24.50","25.55","+0.75","38",
"105/03/23","36,000","918,200","25.50","25.70","25.50","25.70","+0.15","8",
"105/03/24","12,003","306,425","25.35","25.60","25.35","25.60","-0.10","9",
"105/03/25","12,000","303,900","25.30","25.65","25.25","25.65","+0.05","6",
"105/03/28","29,000","735,300","25.30","25.65","25.25","25.65"," 0.00","14",
"105/03/29","5,000","128,250","25.65","25.65","25.65","25.65"," 0.00","1",
"105/03/30","58,000","1,491,550","25.35","25.90","25.35","25.75","+0.10","23",
"105/03/31","40,005","1,033,628","25.60","25.90","25.60","25.90","+0.15","17",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

