"10406る 2712 环动ㄓ           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/06/01","67,000","1,615,700","24.20","24.30","23.90","23.90","-0.25","38",
"104/06/02","27,051","637,803","23.50","23.85","23.20","23.60","-0.30","18",
"104/06/03","34,000","795,500","23.40","23.45","23.30","23.40","-0.20","17",
"104/06/04","116,086","2,713,778","23.40","23.50","23.15","23.15","-0.25","42",
"104/06/05","110,242","2,574,990","23.20","23.45","23.20","23.25","+0.10","37",
"104/06/08","17,000","391,150","22.75","23.10","22.75","23.10","-0.15","7",
"104/06/09","190,100","4,437,280","23.15","23.50","23.15","23.30","+0.20","44",
"104/06/10","207,000","4,825,150","23.40","23.40","23.25","23.30"," 0.00","39",
"104/06/11","141,000","3,285,800","23.30","23.35","23.30","23.30"," 0.00","37",
"104/06/12","35,000","813,550","23.30","23.30","22.70","23.20","-0.10","13",
"104/06/15","121,000","2,833,850","23.25","23.60","23.25","23.60","+0.40","29",
"104/06/16","59,000","1,382,450","23.60","23.60","23.20","23.25","-0.35","10",
"104/06/17","40,000","928,000","22.30","23.35","22.30","23.20","-0.05","25",
"104/06/18","87,000","2,034,500","23.20","23.50","23.20","23.40","+0.20","28",
"104/06/22","222,000","5,224,250","23.40","23.70","23.40","23.65","+0.25","65",
"104/06/23","153,085","3,627,773","23.55","23.80","23.50","23.70","+0.05","50",
"104/06/24","161,085","3,844,535","23.80","24.05","23.70","23.75","+0.05","55",
"104/06/25","115,085","2,753,790","23.75","24.05","23.75","23.80","+0.05","24",
"104/06/26","128,000","3,041,100","23.70","23.90","23.70","23.70","-0.10","26",
"104/06/29","113,408","2,693,142","24.00","24.15","23.50","24.15","+0.45","48",
"104/06/30","352,220","8,683,923","24.20","25.50","24.00","25.50","+1.35","138",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

