"10502る 4190 ︴祅-KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/02/01","502,241","69,235,276","133.00","142.00","133.00","137.00","+7.00","454",
"105/02/02","218,151","29,296,385","132.50","138.00","132.50","134.00","-3.00","197",
"105/02/03","138,100","18,598,400","134.00","136.00","133.00","134.50","+0.50","131",
"105/02/15","147,276","18,927,104","131.00","133.50","125.00","128.00","-6.50","141",
"105/02/16","185,100","23,875,400","131.00","132.00","127.50","128.00"," 0.00","155",
"105/02/17","145,130","18,764,834","129.50","130.00","128.00","128.50","+0.50","130",
"105/02/18","204,060","26,109,740","129.00","131.00","127.00","127.50","-1.00","172",
"105/02/19","207,150","26,101,475","129.50","129.50","125.00","125.50","-2.00","173",
"105/02/22","233,200","28,390,000","122.00","124.00","120.50","121.00","-4.50","197",
"105/02/23","203,104","24,688,688","121.00","122.50","120.50","122.00","+1.00","174",
"105/02/24","213,000","25,597,000","124.00","124.50","118.50","118.50","-3.50","170",
"105/02/25","179,220","21,170,900","119.00","121.00","116.50","116.50","-2.00","165",
"105/02/26","295,176","35,241,296","117.00","122.50","115.00","120.00","+3.50","214",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

