"10412る 4190 ︴祅-KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/12/01","449,420","75,295,720","166.00","171.00","164.00","167.50","+3.50","387",
"104/12/02","600,450","101,962,150","170.50","173.00","167.00","167.00","-0.50","555",
"104/12/03","890,350","144,287,725","166.00","167.00","158.50","160.00","-7.00","778",
"104/12/04","295,310","46,362,670","159.50","160.00","155.00","157.00","-3.00","282",
"104/12/07","237,472","37,579,660","159.00","162.00","155.00","155.50","-1.50","226",
"104/12/08","590,248","95,281,047","155.50","167.00","155.00","163.50","+8.00","536",
"104/12/09","556,075","86,135,936","162.50","163.50","147.50","150.00","-13.50","507",
"104/12/10","393,020","59,997,660","150.00","158.00","146.00","154.00","+4.00","354",
"104/12/11","256,056","38,462,927","156.50","156.50","145.50","145.50","-8.50","224",
"104/12/14","298,000","41,731,000","141.00","145.00","136.00","140.00","-5.50","263",
"104/12/15","257,056","36,961,092","143.00","146.50","141.00","144.50","+4.50","222",
"104/12/16","201,000","28,735,000","146.00","146.50","140.50","143.50","-1.00","191",
"104/12/17","186,080","27,045,180","143.50","147.00","143.50","144.50","+1.00","180",
"104/12/18","147,100","20,832,749","143.00","143.00","140.50","140.50","-4.00","137",
"104/12/21","186,080","25,663,540","140.50","140.50","136.50","137.00","-3.50","170",
"104/12/22","163,100","22,938,900","140.00","143.00","138.50","138.50","+1.50","160",
"104/12/23","100,100","13,945,300","138.50","141.00","138.50","139.00","+0.50","91",
"104/12/24","153,105","21,251,490","140.00","141.50","136.50","137.00","-2.00","136",
"104/12/25","86,036","11,934,040","137.00","140.00","137.00","138.50","+1.50","82",
"104/12/28","83,000","11,424,000","138.50","139.50","136.00","136.50","-2.00","75",
"104/12/29","61,000","8,382,000","137.00","138.00","136.50","137.50","+1.00","54",
"104/12/30","62,400","8,633,900","138.00","139.00","137.50","139.00","+1.50","65",
"104/12/31","62,160","8,573,240","139.00","139.00","137.00","137.50","-1.50","61",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

