"10503る 4190 ︴祅-KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/03/01","133,097","15,958,737","119.50","121.50","119.00","120.00"," 0.00","110",
"105/03/02","533,765","67,337,685","122.00","129.00","122.00","128.00","+8.00","486",
"105/03/03","261,215","33,030,600","127.00","130.00","125.00","127.00","-1.00","232",
"105/03/04","185,100","23,397,900","128.00","128.00","125.00","127.00"," 0.00","165",
"105/03/07","158,350","19,864,900","128.50","128.50","123.00","124.00","-3.00","151",
"105/03/08","86,120","10,648,940","122.00","125.00","122.00","124.50","+0.50","83",
"105/03/09","135,050","16,861,775","125.00","126.50","123.00","125.50","+1.00","123",
"105/03/10","129,242","16,245,129","126.00","127.50","125.00","125.50"," 0.00","123",
"105/03/11","193,168","24,529,751","125.50","128.00","124.50","127.50","+2.00","172",
"105/03/14","398,385","51,998,241","131.00","132.50","129.00","130.00","+2.50","349",
"105/03/15","219,074","28,045,360","130.00","131.00","126.00","126.00","-4.00","197",
"105/03/16","140,000","17,664,500","126.00","127.50","125.00","126.50","+0.50","136",
"105/03/17","180,100","22,579,000","127.00","128.00","124.00","124.50","-2.00","150",
"105/03/18","100,000","12,411,000","124.50","125.50","123.50","123.50","-1.00","80",
"105/03/21","136,224","16,799,724","123.50","125.00","121.50","125.00","+1.50","121",
"105/03/22","79,069","9,739,194","125.00","125.50","122.00","122.50","-2.50","126",
"105/03/23","79,169","9,638,463","122.50","123.50","121.00","121.00","-1.50","234",
"105/03/24","116,119","14,031,640","121.00","122.00","120.00","120.50","-0.50","168",
"105/03/25","91,071","10,976,875","120.50","121.50","120.00","120.00","-0.50","136",
"105/03/28","64,086","7,694,250","121.50","121.50","119.50","119.50","-0.50","136",
"105/03/29","128,111","15,039,716","119.50","121.00","116.00","116.00","-3.50","214",
"105/03/30","91,051","10,696,120","116.00","118.50","116.00","118.50","+2.50","88",
"105/03/31","76,075","9,041,875","118.50","120.00","118.00","118.00","-0.50","149",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

