"10501る 2701 窾             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/01/04","25,809","370,086","14.40","14.40","14.25","14.25","-0.50","17",
"105/01/05","10,326","146,629","14.20","14.20","14.20","14.20","-0.05","8",
"105/01/06","4,701","66,601","14.15","14.15","14.15","14.15","-0.05","12",
"105/01/07","33,364","473,731","14.35","14.35","14.15","14.20","+0.05","29",
"105/01/08","34,392","488,674","14.15","14.65","14.10","14.30","+0.10","30",
"105/01/11","30,530","431,795","14.15","14.35","14.10","14.10","-0.20","17",
"105/01/12","37,600","533,768","14.10","14.25","14.10","14.20","+0.10","20",
"105/01/13","9,594","136,622","14.25","14.45","14.15","14.15","-0.05","15",
"105/01/14","2,400","34,140","14.35","14.35","14.15","14.15"," 0.00","3",
"105/01/15","5,180","72,970","14.25","14.25","14.05","14.05","-0.10","10",
"105/01/18","12,099","169,988","14.00","14.25","14.00","14.10","+0.05","16",
"105/01/19","14,514","204,347","14.00","14.15","14.00","14.15","+0.05","17",
"105/01/20","2,259","31,688","14.05","14.05","14.00","14.00","-0.15","4",
"105/01/21","12,135","169,440","14.00","14.10","13.90","13.90","-0.10","15",
"105/01/22","37,713","524,587","13.90","14.05","13.85","13.85","-0.05","25",
"105/01/25","102,349","1,452,751","13.85","14.35","13.85","14.30","+0.45","57",
"105/01/26","167,133","2,381,049","14.00","14.40","14.00","14.40","+0.10","52",
"105/01/27","100,700","1,446,149","14.30","14.50","14.15","14.50","+0.10","43",
"105/01/28","497","7,130","--","--","--","--"," 0.00","3",
"105/01/29","47,992","693,481","14.40","14.50","14.40","14.50","X0.00","22",
"105/01/30","1,887,968","27,203,475","14.40","14.90","14.40","14.80","+0.30","42",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

