"10405る 2701 窾             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/05/04","96,986","1,576,414","16.25","16.35","16.15","16.25"," 0.00","66",
"104/05/05","75,675","1,218,423","16.20","16.25","16.05","16.05","-0.20","69",
"104/05/06","118,140","1,897,390","16.05","16.10","16.00","16.10","+0.05","88",
"104/05/07","117,920","1,902,858","16.20","16.20","16.05","16.15","+0.05","95",
"104/05/08","90,649","1,462,443","16.10","16.25","16.00","16.25","+0.10","69",
"104/05/11","279,122","4,541,730","16.30","16.40","16.15","16.35","+0.10","141",
"104/05/12","67,973","1,106,906","16.35","16.35","16.20","16.30","-0.05","49",
"104/05/13","67,206","1,092,572","16.30","16.30","16.20","16.25","-0.05","31",
"104/05/14","79,752","1,288,055","16.25","16.25","16.10","16.15","-0.10","42",
"104/05/15","27,549","443,955","16.05","16.15","16.05","16.15"," 0.00","30",
"104/05/18","128,502","2,039,477","15.90","16.10","15.70","15.90","-0.25","65",
"104/05/19","51,718","821,888","15.80","16.00","15.80","16.00","+0.10","30",
"104/05/20","67,502","1,066,876","15.75","16.00","15.70","15.80","-0.20","79",
"104/05/21","94,911","1,487,548","15.70","15.80","15.60","15.70","-0.10","61",
"104/05/22","47,827","750,089","15.70","15.75","15.65","15.70"," 0.00","46",
"104/05/25","123,217","1,923,353","15.60","15.75","15.55","15.75","+0.05","66",
"104/05/26","9,090","142,353","15.75","15.75","15.60","15.65","-0.10","21",
"104/05/27","26,056","407,466","15.70","15.70","15.60","15.60","-0.05","21",
"104/05/28","15,438","240,907","15.60","15.75","15.60","15.60"," 0.00","22",
"104/05/29","29,417","460,130","15.80","15.80","15.60","15.65","+0.05","27",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

