"10502る 2701 窾             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/02/01","13,116","191,498","14.50","14.70","14.50","14.70","-0.10","9",
"105/02/02","2,109,986","33,693,589","14.55","14.90","14.50","14.90","+0.20","31",
"105/02/03","80,439","1,195,639","14.85","15.00","14.70","15.00","+0.10","37",
"105/02/15","250,518","3,655,632","14.70","14.70","14.55","14.60","-0.40","55",
"105/02/16","91,008","1,328,011","14.60","14.70","14.55","14.60"," 0.00","41",
"105/02/17","33,173","484,355","14.60","14.70","14.55","14.55","-0.05","24",
"105/02/18","91,200","1,325,358","14.55","14.70","14.40","14.65","+0.10","30",
"105/02/19","16,893","245,895","14.50","14.65","14.50","14.55","-0.10","21",
"105/02/22","528","7,655","--","--","--","--"," 0.00","2",
"105/02/23","71,248","1,032,129","14.55","14.60","14.45","14.50","X0.00","22",
"105/02/24","171,752","2,474,402","14.45","14.50","14.40","14.50"," 0.00","24",
"105/02/25","10,436","151,421","14.60","14.60","14.50","14.50"," 0.00","10",
"105/02/26","5,240","75,604","14.45","14.45","14.45","14.45","-0.05","10",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

