"10403る 2701 窾             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/03/02","60,127","911,015","15.05","15.25","15.05","15.20","+0.10","35",
"104/03/03","9,152","137,880","15.10","15.10","15.10","15.10","-0.10","19",
"104/03/04","14,944","225,310","15.10","15.10","15.05","15.10"," 0.00","20",
"104/03/05","24,414","368,800","15.15","15.15","15.10","15.15","+0.05","17",
"104/03/06","21,074","319,064","15.15","15.20","15.10","15.15"," 0.00","22",
"104/03/09","26,855","405,857","15.15","15.15","15.10","15.15"," 0.00","21",
"104/03/10","42,959","650,779","15.15","15.20","15.15","15.15"," 0.00","25",
"104/03/11","158,937","2,398,397","15.15","15.15","15.05","15.10","-0.05","63",
"104/03/12","181,812","2,765,354","15.10","15.25","15.10","15.20","+0.10","86",
"104/03/13","81,041","1,232,965","15.20","15.30","15.15","15.20"," 0.00","43",
"104/03/16","73,337","1,110,584","15.20","15.25","15.10","15.25","+0.05","40",
"104/03/17","16,199","247,520","15.25","15.30","15.20","15.30","+0.05","22",
"104/03/18","46,028","702,724","15.30","15.30","15.20","15.25","-0.05","36",
"104/03/19","100,766","1,533,148","15.25","15.30","15.15","15.30","+0.05","71",
"104/03/20","66,465","1,013,882","15.30","15.30","15.25","15.25","-0.05","51",
"104/03/23","33,120","506,625","15.30","15.35","15.25","15.30","+0.05","34",
"104/03/24","39,575","605,395","15.30","15.35","15.25","15.30"," 0.00","27",
"104/03/25","165,517","2,541,153","15.25","15.40","15.25","15.40","+0.10","67",
"104/03/26","102,447","1,579,478","15.35","15.50","15.35","15.45","+0.05","81",
"104/03/27","144,180","2,235,894","15.50","15.55","15.45","15.55","+0.10","85",
"104/03/30","54,948","852,985","15.55","15.55","15.45","15.55"," 0.00","56",
"104/03/31","59,496","925,784","15.60","15.60","15.50","15.55"," 0.00","50",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

