"10406る 2701 窾             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/06/01","37,241","581,233","15.70","15.70","15.60","15.60","-0.05","26",
"104/06/02","35,302","549,660","15.60","15.60","15.50","15.50","-0.10","34",
"104/06/03","152,568","2,376,530","15.50","15.80","15.50","15.60","+0.10","75",
"104/06/04","258,510","3,973,025","15.60","15.60","15.15","15.25","-0.35","110",
"104/06/05","219,497","3,342,302","15.20","15.40","15.15","15.20","-0.05","83",
"104/06/08","82,733","1,258,826","15.25","15.35","15.20","15.25","+0.05","50",
"104/06/09","182,800","2,778,130","15.25","15.30","15.05","15.05","-0.20","48",
"104/06/10","68,650","1,047,680","15.30","15.45","15.10","15.15","+0.10","21",
"104/06/11","168,138","2,543,696","15.15","15.30","15.10","15.20","+0.05","97",
"104/06/12","30,252","459,929","15.35","15.40","15.15","15.20"," 0.00","33",
"104/06/15","14,354","217,744","15.20","15.20","15.15","15.15","-0.05","10",
"104/06/16","27,707","419,673","15.15","15.25","15.10","15.15"," 0.00","19",
"104/06/17","246,613","3,712,603","15.10","15.20","15.00","15.00","-0.15","180",
"104/06/18","118,100","1,787,464","15.05","15.25","15.05","15.15","+0.15","72",
"104/06/22","56,543","855,374","15.10","15.30","15.10","15.30","+0.15","32",
"104/06/23","35,898","548,794","15.20","15.35","15.20","15.30"," 0.00","27",
"104/06/24","41,618","633,773","15.15","15.25","15.15","15.25","-0.05","29",
"104/06/25","21,281","325,117","15.30","15.30","15.25","15.30","+0.05","21",
"104/06/26","50,139","767,761","15.30","15.45","15.25","15.30"," 0.00","36",
"104/06/29","127,984","1,932,257","15.20","15.20","15.00","15.10","-0.20","65",
"104/06/30","38,680","587,733","15.15","15.30","15.10","15.30","+0.20","22",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

