"10505る 2701 窾             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/05/03","71,835","1,032,371","14.40","14.50","14.30","14.35","-0.10","25",
"105/05/04","15,526","221,813","14.30","14.35","14.30","14.35"," 0.00","22",
"105/05/05","27,317","391,897","14.40","14.45","14.30","14.45","+0.10","17",
"105/05/06","39,177","561,778","14.40","14.40","14.30","14.35","-0.10","14",
"105/05/09","31,896","456,566","14.30","14.35","14.25","14.25","-0.10","17",
"105/05/10","18,216","260,667","14.25","14.40","14.25","14.30","+0.05","11",
"105/05/11","36,047","513,115","14.25","14.30","14.20","14.30"," 0.00","15",
"105/05/12","48,234","689,070","14.20","14.35","14.20","14.30"," 0.00","21",
"105/05/13","75,909","1,082,261","14.30","14.40","14.20","14.25","-0.05","25",
"105/05/16","6,544","93,477","14.25","14.30","14.25","14.30","+0.05","14",
"105/05/17","45,086","655,902","14.25","14.80","14.25","14.70","+0.40","18",
"105/05/18","17,228","247,208","14.35","14.40","14.30","14.35","-0.35","21",
"105/05/19","11,392","163,053","14.35","14.35","14.30","14.30","-0.05","14",
"105/05/20","10,016","143,226","14.30","14.30","14.30","14.30"," 0.00","7",
"105/05/23","64,748","924,305","14.25","14.35","14.25","14.30"," 0.00","31",
"105/05/24","25,729","370,135","14.45","14.45","14.30","14.30"," 0.00","10",
"105/05/25","16,723","239,203","14.40","14.40","14.30","14.40","+0.10","19",
"105/05/26","9,071","129,660","14.35","14.35","14.30","14.30","-0.10","13",
"105/05/27","5,993","85,797","14.30","14.35","14.30","14.35","+0.05","10",
"105/05/30","76,805","1,098,309","14.30","14.30","14.30","14.30","-0.05","10",
"105/05/31","73,672","1,064,158","14.30","14.50","14.30","14.35","+0.05","45",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

