"10402る 2701 窾             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/02/02","84,348","1,265,620","15.00","15.05","15.00","15.05","+0.05","24",
"104/02/03","41,830","628,505","15.00","15.10","15.00","15.05"," 0.00","25",
"104/02/04","10,005","150,525","15.05","15.05","15.05","15.05"," 0.00","12",
"104/02/05","42,718","643,951","15.10","15.10","15.05","15.05"," 0.00","27",
"104/02/06","18,558","279,420","15.10","15.10","15.05","15.05"," 0.00","17",
"104/02/09","19,449","292,835","15.05","15.10","15.00","15.05"," 0.00","13",
"104/02/10","97,393","1,476,481","15.10","15.25","15.10","15.15","+0.10","80",
"104/02/11","31,154","470,210","15.25","15.25","15.05","15.05","-0.10","22",
"104/02/12","54,614","824,310","15.10","15.15","15.05","15.05"," 0.00","35",
"104/02/13","50,264","756,860","15.05","15.10","15.05","15.05"," 0.00","27",
"104/02/24","32,944","496,510","15.10","15.10","15.05","15.05"," 0.00","29",
"104/02/25","16,133","243,603","15.10","15.10","15.10","15.10","+0.05","22",
"104/02/26","7,589","114,335","15.05","15.10","15.05","15.10"," 0.00","17",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

