"10411る 2701 窾             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/11/02","52,673","742,672","14.15","14.30","14.00","14.00","-0.05","33",
"104/11/03","38,495","544,226","14.05","14.20","14.05","14.20","+0.20","23",
"104/11/04","166,125","2,412,518","14.15","15.05","14.15","14.70","+0.50","97",
"104/11/05","47,225","686,109","14.50","14.60","14.40","14.60","-0.10","32",
"104/11/06","46,700","678,640","14.60","14.60","14.45","14.45","-0.15","27",
"104/11/09","40,152","580,435","14.55","14.55","14.40","14.40","-0.05","26",
"104/11/10","108,645","1,554,307","14.40","14.40","14.30","14.30","-0.10","24",
"104/11/11","59,978","854,186","14.30","14.35","14.20","14.20","-0.10","29",
"104/11/12","3,100","44,378","14.35","14.35","14.30","14.30","+0.10","7",
"104/11/13","70,190","1,003,805","14.20","14.45","14.20","14.30"," 0.00","27",
"104/11/16","70,647","1,006,151","14.15","14.30","14.15","14.30"," 0.00","18",
"104/11/17","54,341","778,755","14.30","14.40","14.30","14.30"," 0.00","25",
"104/11/18","68,154","974,575","14.30","14.45","14.20","14.20","-0.10","44",
"104/11/19","86,861","1,239,760","14.25","14.35","14.20","14.30","+0.10","40",
"104/11/20","37,811","540,695","14.30","14.30","14.30","14.30"," 0.00","14",
"104/11/23","63,285","904,844","14.30","14.30","14.30","14.30"," 0.00","18",
"104/11/24","22,779","325,660","14.30","14.30","14.30","14.30"," 0.00","10",
"104/11/25","132,450","1,885,541","14.30","14.30","14.15","14.15","-0.15","31",
"104/11/26","36,105","511,650","14.15","14.40","14.15","14.40","+0.25","14",
"104/11/27","28,592","407,352","14.25","14.25","14.25","14.25","-0.15","17",
"104/11/30","39,595","558,687","14.05","14.15","14.05","14.15","-0.10","24",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

