"10503る 2701 窾             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/03/01","19,516","285,404","14.70","14.70","14.50","14.50","+0.05","13",
"105/03/02","9,278","135,280","14.60","14.60","14.55","14.60","+0.10","17",
"105/03/03","11,225","163,447","14.75","14.75","14.50","14.50","-0.10","20",
"105/03/04","5,081","73,872","14.60","14.60","14.60","14.60","+0.10","14",
"105/03/07","86,347","1,270,695","14.70","14.80","14.65","14.70","+0.10","41",
"105/03/08","39,299","574,798","14.65","14.70","14.60","14.60","-0.10","21",
"105/03/09","47,971","696,775","14.60","14.75","14.50","14.55","-0.05","22",
"105/03/10","28,190","409,503","14.55","14.65","14.50","14.60","+0.05","22",
"105/03/11","26,336","383,220","14.60","14.60","14.55","14.55","-0.05","12",
"105/03/14","46,587","678,110","14.55","14.70","14.50","14.60","+0.05","28",
"105/03/15","54,675","795,800","14.60","14.60","14.50","14.55","-0.05","32",
"105/03/16","85,967","1,256,817","14.55","14.65","14.55","14.65","+0.10","32",
"105/03/17","48,303","707,569","14.70","14.75","14.60","14.70","+0.05","37",
"105/03/18","24,052","352,552","14.70","14.70","14.65","14.65","-0.05","23",
"105/03/21","18,330","266,783","14.55","14.65","14.55","14.60","-0.05","21",
"105/03/22","24,840","362,377","14.60","14.60","14.60","14.60"," 0.00","25",
"105/03/23","58,638","861,311","14.70","14.75","14.65","14.75","+0.15","37",
"105/03/24","71,771","1,052,193","14.65","14.70","14.65","14.70","-0.05","29",
"105/03/25","24,271","356,716","14.65","14.75","14.65","14.70"," 0.00","20",
"105/03/28","17,031","250,100","14.70","14.70","14.65","14.65","-0.05","12",
"105/03/29","90,588","1,317,594","14.65","14.70","14.50","14.50","-0.15","44",
"105/03/30","18,166","264,812","14.55","14.60","14.55","14.55","+0.05","16",
"105/03/31","20,708","301,778","14.60","14.60","14.55","14.55"," 0.00","13",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

