"10408る 2701 窾             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/08/03","29,373","443,296","15.10","15.15","15.05","15.15"," 0.00","33",
"104/08/04","44,500","671,372","15.10","15.20","15.00","15.20","+0.05","27",
"104/08/05","30,605","465,443","15.20","15.25","15.15","15.25","+0.05","28",
"104/08/06","9,896","150,476","15.25","15.25","15.20","15.20","-0.05","12",
"104/08/07","23,722","359,349","15.10","15.20","15.10","15.10","-0.10","21",
"104/08/10","12,326","186,718","15.10","15.20","15.10","15.20","+0.10","14",
"104/08/11","127,622","1,926,159","15.20","15.20","15.05","15.15","-0.05","103",
"104/08/12","61,402","921,650","15.05","15.10","15.00","15.05","-0.10","19",
"104/08/13","24,769","373,485","15.10","15.10","15.05","15.10","+0.05","19",
"104/08/14","20,068","303,037","15.10","15.10","15.10","15.10"," 0.00","18",
"104/08/17","47,404","717,739","15.15","15.20","15.10","15.20","+0.10","26",
"104/08/18","86,974","1,315,849","15.20","15.20","15.05","15.15","-0.05","52",
"104/08/19","249,455","3,471,033","14.30","14.30","13.65","13.70","X0.00","138",
"104/08/20","59,411","818,269","13.60","14.00","13.60","13.85","+0.15","58",
"104/08/21","62,758","854,196","13.70","13.75","13.50","13.55","-0.30","56",
"104/08/24","317,762","4,097,674","13.45","13.60","12.40","12.75","-0.80","183",
"104/08/25","104,197","1,335,537","12.55","13.10","12.55","13.00","+0.25","85",
"104/08/26","90,020","1,185,366","13.00","13.25","13.00","13.25","+0.25","24",
"104/08/27","111,608","1,479,164","13.05","13.65","13.05","13.20","-0.05","86",
"104/08/28","75,338","1,007,542","13.35","13.55","13.20","13.55","+0.35","42",
"104/08/31","18,582","252,105","13.55","13.65","13.40","13.65","+0.10","19",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

