"10404る 2701 窾             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/04/01","44,062","678,210","15.50","15.50","15.35","15.35","-0.20","24",
"104/04/02","20,500","315,146","15.35","15.40","15.35","15.40","+0.05","23",
"104/04/07","21,390","328,411","15.40","15.40","15.35","15.40"," 0.00","23",
"104/04/08","28,147","432,793","15.40","15.40","15.35","15.40"," 0.00","25",
"104/04/09","41,148","634,676","15.40","15.45","15.40","15.45","+0.05","29",
"104/04/10","22,017","339,857","15.45","15.50","15.40","15.50","+0.05","25",
"104/04/13","172,827","2,693,504","15.50","15.65","15.45","15.60","+0.10","69",
"104/04/14","25,787","400,498","15.60","15.60","15.45","15.60"," 0.00","27",
"104/04/15","125,140","1,931,403","15.60","15.60","15.40","15.40","-0.20","78",
"104/04/16","80,885","1,244,220","15.35","15.50","15.30","15.50","+0.10","56",
"104/04/17","69,096","1,064,226","15.45","15.55","15.30","15.55","+0.05","48",
"104/04/20","124,116","1,897,026","15.40","15.45","15.15","15.30","-0.25","48",
"104/04/21","46,934","719,539","15.30","15.40","15.25","15.25","-0.05","26",
"104/04/22","30,700","468,871","15.25","15.30","15.25","15.30","+0.05","21",
"104/04/23","68,579","1,054,947","15.35","15.45","15.25","15.40","+0.10","71",
"104/04/24","130,551","2,026,230","15.45","15.55","15.45","15.55","+0.15","122",
"104/04/27","227,282","3,570,437","15.55","15.80","15.55","15.80","+0.25","148",
"104/04/28","113,476","1,790,043","15.80","15.85","15.50","15.80"," 0.00","99",
"104/04/29","377,166","6,029,437","15.80","16.25","15.70","16.05","+0.25","243",
"104/04/30","474,664","7,675,066","16.15","16.25","16.00","16.25","+0.20","210",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

