"104年08月 1734 杏輝             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"104/08/03","428,900","11,632,479","27.50","27.55","27.00","27.20","-0.55","278",
"104/08/04","621,006","16,443,801","27.20","27.30","25.80","26.20","-1.00","420",
"104/08/05","307,200","8,133,805","26.05","26.80","26.05","26.80","+0.60","202",
"104/08/06","333,020","8,805,075","26.85","26.90","26.25","26.45","-0.35","203",
"104/08/07","197,276","5,203,542","26.20","26.60","26.10","26.60","+0.15","139",
"104/08/10","364,094","9,848,912","26.80","27.45","26.30","27.35","+0.75","247",
"104/08/11","272,640","7,446,463","27.65","27.80","26.90","26.90","-0.45","200",
"104/08/12","268,564","7,136,906","26.90","26.90","26.30","26.60","-0.30","177",
"104/08/13","141,240","3,747,822","26.60","26.80","26.30","26.70","+0.10","109",
"104/08/14","158,690","4,221,703","26.50","26.70","26.50","26.60","-0.10","122",
"104/08/17","233,337","6,168,108","26.60","26.60","26.35","26.45","-0.15","151",
"104/08/18","297,560","7,788,985","26.40","26.45","25.90","26.20","-0.25","193",
"104/08/19","981,014","24,056,031","26.05","26.05","23.90","24.85","-1.35","652",
"104/08/20","443,965","11,088,122","24.60","25.45","24.20","25.00","+0.15","301",
"104/08/21","775,740","18,488,457","24.60","24.60","23.15","23.75","-1.25","464",
"104/08/24","1,448,836","31,348,412","22.80","23.00","21.40","21.40","-2.35","777",
"104/08/25","840,276","17,506,320","20.00","21.40","19.70","21.30","-0.10","491",
"104/08/26","539,897","11,592,249","21.30","21.90","21.00","21.80","+0.50","327",
"104/08/27","599,444","13,508,490","22.00","22.90","22.00","22.30","+0.50","394",
"104/08/28","364,340","8,256,712","22.50","22.85","22.50","22.70","+0.40","251",
"104/08/31","290,887","6,599,809","22.65","22.90","22.45","22.90","+0.20","170",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"

