"106年03月 1734 杏輝             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"106/03/01","160,817","4,011,400","25.00","25.10","24.80","24.80","-0.20","206",
"106/03/02","125,420","3,111,211","24.80","25.05","24.70","24.85","+0.05","131",
"106/03/03","186,133","4,616,225","24.75","24.95","24.70","24.75","-0.10","139",
"106/03/06","259,344","6,478,350","25.00","25.20","24.75","25.20","+0.45","275",
"106/03/07","712,270","18,304,091","25.80","25.95","25.50","25.50","+0.30","517",
"106/03/08","461,276","11,851,638","26.00","26.00","25.45","25.50"," 0.00","325",
"106/03/09","270,992","6,910,169","25.70","25.75","25.35","25.35","-0.15","249",
"106/03/10","220,083","5,521,925","25.30","25.30","24.85","25.00","-0.35","211",
"106/03/13","196,032","4,918,000","25.10","25.20","24.95","25.00"," 0.00","243",
"106/03/14","248,451","6,188,256","25.00","25.05","24.80","24.85","-0.15","224",
"106/03/15","240,130","5,945,624","24.85","25.00","24.70","24.85"," 0.00","213",
"106/03/16","163,154","4,047,820","24.90","24.90","24.75","24.75","-0.10","173",
"106/03/17","237,481","5,871,539","24.75","24.85","24.60","24.85","+0.10","203",
"106/03/20","158,401","3,919,062","24.85","24.90","24.65","24.75","-0.10","184",
"106/03/21","192,656","4,740,426","24.80","24.90","24.50","24.60","-0.15","185",
"106/03/22","234,573","5,753,729","24.60","24.60","24.40","24.60"," 0.00","245",
"106/03/23","198,042","4,857,890","24.65","24.70","24.40","24.50","-0.10","320",
"106/03/24","183,649","4,478,283","24.50","24.60","24.25","24.35","-0.15","219",
"106/03/27","282,479","6,827,003","24.30","24.35","24.05","24.05","-0.30","399",
"106/03/28","299,094","7,199,756","24.05","24.20","24.00","24.00","-0.05","285",
"106/03/29","199,341","4,796,900","24.00","24.20","24.00","24.10","+0.10","231",
"106/03/30","206,591","4,995,730","24.10","24.25","24.05","24.25","+0.15","170",
"106/03/31","124,693","3,013,636","24.25","24.25","24.05","24.25"," 0.00","147",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

