"104年11月 1734 杏輝             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"104/11/02","2,188,776","65,441,566","29.45","30.20","29.35","29.95","+0.50","1,040",
"104/11/03","1,925,594","58,536,861","30.20","30.65","30.20","30.45","+0.50","955",
"104/11/04","1,183,321","35,927,469","30.45","30.65","30.10","30.40","-0.05","664",
"104/11/05","906,554","27,669,093","30.50","30.70","30.35","30.65","+0.25","435",
"104/11/06","846,080","25,766,451","30.85","30.85","30.10","30.10","-0.55","438",
"104/11/09","1,107,376","33,821,846","30.30","31.50","30.00","30.10"," 0.00","729",
"104/11/10","508,102","15,310,260","30.10","30.30","29.90","30.20","+0.10","311",
"104/11/11","756,143","22,672,451","30.20","30.65","29.60","29.60","-0.60","409",
"104/11/12","592,425","17,498,712","29.60","30.00","29.35","29.45","-0.15","346",
"104/11/13","652,066","19,034,923","29.15","29.75","29.00","29.20","-0.25","426",
"104/11/16","806,525","23,518,657","29.30","29.60","28.85","29.60","+0.40","495",
"104/11/17","763,538","22,857,965","29.85","30.20","29.60","29.60"," 0.00","456",
"104/11/18","1,062,938","32,296,778","29.90","30.75","29.90","30.20","+0.60","713",
"104/11/19","2,545,804","79,479,272","30.45","31.80","30.45","31.00","+0.80","1,464",
"104/11/20","1,581,391","49,546,884","31.00","31.80","31.00","31.05","+0.05","912",
"104/11/23","847,608","26,227,993","31.10","31.60","30.50","30.85","-0.20","563",
"104/11/24","1,204,953","37,525,003","31.30","31.55","30.60","30.65","-0.20","731",
"104/11/25","767,329","23,400,431","30.65","30.90","30.20","30.40","-0.25","497",
"104/11/26","4,120,172","131,473,095","30.55","32.80","30.55","32.45","+2.05","2,285",
"104/11/27","4,710,840","156,054,102","33.00","33.60","32.70","32.70","+0.25","2,530",
"104/11/30","3,246,470","103,760,928","32.70","32.70","31.05","32.40","-0.30","1,493",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"

