"10403る 1731 地           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/03/02","974,246","14,780,738","15.10","15.25","15.10","15.15","+0.10","377",
"104/03/03","605,222","9,198,964","15.20","15.30","15.10","15.30","+0.15","228",
"104/03/04","494,172","7,511,838","15.30","15.30","15.10","15.10","-0.20","184",
"104/03/05","253,525","3,846,122","15.10","15.25","15.10","15.20","+0.10","114",
"104/03/06","300,432","4,554,958","15.20","15.20","15.10","15.20"," 0.00","143",
"104/03/09","541,373","8,289,900","15.30","15.45","15.20","15.25","+0.05","267",
"104/03/10","153,415","2,325,006","15.25","15.25","15.10","15.20","-0.05","143",
"104/03/11","118,610","1,794,206","15.10","15.20","15.10","15.10","-0.10","96",
"104/03/12","176,224","2,668,710","15.15","15.20","15.10","15.15","+0.05","80",
"104/03/13","207,813","3,152,722","15.15","15.20","15.15","15.15"," 0.00","122",
"104/03/16","246,361","3,728,341","15.15","15.20","15.10","15.10","-0.05","146",
"104/03/17","195,433","2,953,445","15.10","15.20","15.05","15.10"," 0.00","100",
"104/03/18","138,366","2,095,722","15.20","15.20","15.10","15.10"," 0.00","101",
"104/03/19","306,933","4,664,196","15.10","15.25","15.10","15.25","+0.15","145",
"104/03/20","2,701,106","42,299,655","15.30","15.90","15.25","15.90","+0.65","978",
"104/03/23","993,852","15,834,082","16.10","16.10","15.75","15.80","-0.10","485",
"104/03/24","605,181","9,432,482","15.80","15.80","15.45","15.50","-0.30","263",
"104/03/25","530,835","8,152,559","15.65","15.65","15.25","15.40","-0.10","236",
"104/03/26","230,185","3,499,756","15.20","15.30","15.10","15.20","-0.20","160",
"104/03/27","305,101","4,636,372","15.20","15.30","15.15","15.20"," 0.00","158",
"104/03/30","303,150","4,601,358","15.25","15.30","15.10","15.10","-0.10","170",
"104/03/31","317,245","4,804,545","15.15","15.20","15.10","15.15","+0.05","138",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

