"10504る 1731 地           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/04/01","1,088,331","16,448,017","15.00","15.35","14.85","14.85","-0.05","499",
"105/04/06","361,854","5,291,523","14.85","14.85","14.50","14.60","-0.25","188",
"105/04/07","930,025","13,823,917","14.85","15.10","14.65","14.75","+0.15","349",
"105/04/08","283,205","4,151,689","14.70","14.90","14.45","14.60","-0.15","172",
"105/04/11","576,010","8,463,690","14.85","14.90","14.50","14.60"," 0.00","262",
"105/04/12","371,217","5,363,007","14.70","14.70","14.30","14.35","-0.25","188",
"105/04/13","235,257","3,390,197","14.50","14.50","14.35","14.40","+0.05","115",
"105/04/14","186,062","2,680,937","14.55","14.55","14.35","14.45","+0.05","84",
"105/04/15","401,040","5,730,019","14.35","14.45","14.20","14.25","-0.20","180",
"105/04/18","340,078","4,823,763","14.25","14.40","14.10","14.20","-0.05","171",
"105/04/19","218,104","3,116,894","14.35","14.35","14.25","14.30","+0.10","109",
"105/04/20","455,050","6,394,900","14.25","14.25","13.90","14.05","-0.25","201",
"105/04/21","210,004","2,944,106","14.10","14.10","13.95","14.05"," 0.00","101",
"105/04/22","543,500","7,499,769","14.05","14.05","13.65","13.75","-0.30","235",
"105/04/25","915,217","13,164,640","13.65","14.70","13.65","14.25","+0.50","584",
"105/04/26","1,169,425","16,839,183","14.25","14.70","14.15","14.15","-0.10","553",
"105/04/27","720,400","10,356,389","14.50","14.60","14.15","14.15"," 0.00","368",
"105/04/28","234,365","3,305,310","14.20","14.25","13.95","14.10","-0.05","133",
"105/04/29","501,375","7,037,830","14.10","14.20","13.90","13.95","-0.15","216",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

