"10505る 1731 地           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/05/03","459,302","6,446,811","14.20","14.20","13.85","13.85","-0.10","219",
"105/05/04","434,130","5,961,194","13.80","13.90","13.60","13.70","-0.15","163",
"105/05/05","190,050","2,608,484","13.65","13.80","13.65","13.80","+0.10","91",
"105/05/06","212,638","2,935,890","13.80","13.90","13.70","13.75","-0.05","87",
"105/05/09","89,000","1,226,650","13.85","13.85","13.75","13.80","+0.05","46",
"105/05/10","232,047","3,185,342","13.80","13.90","13.60","13.80"," 0.00","97",
"105/05/11","99,638","1,373,726","13.75","13.95","13.70","13.70","-0.10","65",
"105/05/12","213,217","2,897,557","13.65","13.70","13.45","13.45","-0.25","106",
"105/05/13","274,200","3,670,230","13.45","13.50","13.20","13.40","-0.05","121",
"105/05/16","331,506","4,495,831","13.55","13.75","13.25","13.65","+0.25","166",
"105/05/17","278,030","3,789,855","13.70","13.70","13.50","13.55","-0.10","120",
"105/05/18","211,145","2,896,528","13.70","13.85","13.60","13.60","+0.05","115",
"105/05/19","157,100","2,147,349","13.70","13.85","13.55","13.60"," 0.00","88",
"105/05/20","116,326","1,581,001","13.75","13.80","13.50","13.60"," 0.00","60",
"105/05/23","208,328","2,850,460","13.45","13.75","13.45","13.65","+0.05","128",
"105/05/24","108,677","1,478,338","13.70","13.70","13.55","13.55","-0.10","66",
"105/05/25","192,675","2,636,578","13.75","13.75","13.65","13.65","+0.10","97",
"105/05/26","143,000","1,943,150","13.60","13.70","13.55","13.55","-0.10","66",
"105/05/27","180,635","2,465,884","13.60","13.70","13.60","13.60","+0.05","95",
"105/05/30","396,050","5,470,540","13.65","13.90","13.65","13.85","+0.25","212",
"105/05/31","219,002","3,007,077","13.85","13.85","13.65","13.75","-0.10","104",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

