"10409る 1731 地           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/09/01","288,789","3,307,741","11.30","11.55","11.30","11.50"," 0.00","121",
"104/09/02","1,638,301","20,442,757","11.40","12.65","11.40","12.65","+1.15","577",
"104/09/03","798,813","9,984,324","12.35","12.85","12.20","12.80","+0.15","315",
"104/09/04","357,129","4,497,961","12.80","12.90","12.45","12.55","-0.25","135",
"104/09/07","481,001","6,229,912","12.60","13.15","12.60","12.90","+0.35","236",
"104/09/08","454,550","5,819,439","12.95","13.20","12.70","12.90"," 0.00","167",
"104/09/09","777,414","10,376,913","12.95","13.80","12.85","13.80","+0.90","342",
"104/09/10","704,450","9,796,482","13.70","14.20","13.45","13.75","-0.05","290",
"104/09/11","247,200","3,360,637","13.75","13.80","13.50","13.60","-0.15","134",
"104/09/14","258,001","3,497,763","13.60","13.75","13.45","13.50","-0.10","97",
"104/09/15","93,300","1,255,700","13.60","13.65","13.20","13.40","-0.10","54",
"104/09/16","1,585,651","22,189,842","13.40","14.15","13.40","14.10","+0.70","633",
"104/09/17","550,150","7,658,977","14.10","14.20","13.80","13.85","-0.25","232",
"104/09/18","440,125","6,132,136","13.95","14.05","13.65","13.85"," 0.00","156",
"104/09/21","271,050","3,671,682","13.85","13.85","13.40","13.65","-0.20","136",
"104/09/22","247,017","3,375,129","13.65","13.70","13.60","13.70","+0.05","99",
"104/09/23","924,051","12,918,145","13.70","14.30","13.55","13.55","-0.15","405",
"104/09/24","400,631","5,423,953","13.80","13.80","13.40","13.50","-0.05","178",
"104/09/25","1,449,006","20,313,684","13.50","14.25","13.35","14.10","+0.60","554",
"104/09/30","958,500","13,468,723","13.70","14.30","13.60","13.95","-0.15","339",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

