"10410る 1731 地           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/10/01","419,015","5,872,910","13.95","14.15","13.90","14.00","+0.05","148",
"104/10/02","426,028","5,925,392","13.90","14.00","13.80","13.90","-0.10","118",
"104/10/05","286,107","3,981,485","14.00","14.05","13.80","13.85","-0.05","98",
"104/10/06","189,128","2,612,628","13.90","13.95","13.75","13.85"," 0.00","75",
"104/10/07","150,373","2,088,357","13.80","14.00","13.70","13.80","-0.05","84",
"104/10/08","173,000","2,373,350","13.90","14.00","13.60","13.80"," 0.00","88",
"104/10/12","116,201","1,595,772","13.60","13.90","13.60","13.80"," 0.00","54",
"104/10/13","83,028","1,143,834","13.80","13.90","13.70","13.75","-0.05","49",
"104/10/14","133,871","1,839,333","13.80","13.85","13.70","13.75"," 0.00","68",
"104/10/15","516,811","7,199,827","13.85","14.10","13.75","13.95","+0.20","198",
"104/10/16","271,297","3,791,547","14.00","14.10","13.90","13.90","-0.05","114",
"104/10/19","646,026","9,086,715","13.85","14.25","13.85","14.05","+0.15","230",
"104/10/20","278,201","3,926,422","14.20","14.25","14.00","14.05"," 0.00","128",
"104/10/21","105,009","1,474,876","14.10","14.20","13.95","14.00","-0.05","55",
"104/10/22","80,209","1,115,041","14.10","14.10","13.85","13.85","-0.15","55",
"104/10/23","191,134","2,660,654","14.00","14.10","13.80","13.85"," 0.00","82",
"104/10/26","115,004","1,599,352","14.00","14.00","13.85","13.85"," 0.00","47",
"104/10/27","163,410","2,245,006","13.85","13.90","13.60","13.85"," 0.00","70",
"104/10/28","510,158","7,166,830","14.00","14.25","13.85","13.85"," 0.00","205",
"104/10/29","189,004","2,625,253","14.15","14.15","13.75","13.85"," 0.00","75",
"104/10/30","195,002","2,719,478","14.00","14.05","13.80","13.90","+0.05","86",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

