"10408る 1731 地           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/08/03","117,002","1,541,828","13.20","13.25","13.10","13.10","-0.20","66",
"104/08/04","354,020","4,567,261","13.10","13.15","12.65","12.75","-0.35","169",
"104/08/05","191,003","2,444,289","12.80","12.90","12.70","12.85","+0.10","131",
"104/08/06","164,061","2,092,324","12.85","12.85","12.65","12.75","-0.10","71",
"104/08/07","172,575","2,202,151","12.80","12.95","12.55","12.80","+0.05","67",
"104/08/10","307,626","3,988,193","12.80","13.20","12.80","13.15","+0.35","93",
"104/08/11","83,009","1,081,417","13.15","13.15","12.95","12.95","-0.20","57",
"104/08/12","140,201","1,773,761","12.85","12.90","12.50","12.80","-0.15","85",
"104/08/13","52,304","668,144","12.60","12.85","12.60","12.80"," 0.00","35",
"104/08/14","199,325","2,570,359","12.80","12.95","12.80","12.85","+0.05","51",
"104/08/17","343,000","4,400,600","12.70","12.95","12.70","12.90","+0.05","56",
"104/08/18","329,256","4,154,421","12.95","12.95","12.50","12.60","-0.30","93",
"104/08/19","212,025","2,593,901","12.60","12.60","12.10","12.10","-0.50","112",
"104/08/20","204,010","2,476,971","11.90","12.35","11.90","12.15","+0.05","111",
"104/08/21","366,065","4,286,049","11.95","12.00","11.50","11.55","-0.60","146",
"104/08/24","1,047,071","11,033,350","11.00","11.00","10.40","10.40","-1.15","410",
"104/08/25","372,315","3,855,446","9.80","10.60","9.80","10.50","+0.10","199",
"104/08/26","288,306","3,114,335","10.50","11.10","10.40","11.00","+0.50","132",
"104/08/27","266,081","2,962,407","11.10","11.25","11.00","11.25","+0.25","131",
"104/08/28","172,640","1,955,529","11.25","11.50","11.10","11.35","+0.10","90",
"104/08/31","177,128","2,024,508","11.35","11.55","11.35","11.50","+0.15","97",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

