"10502る 1731 地           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/02/01","194,025","2,623,033","13.65","13.65","13.45","13.55"," 0.00","94",
"105/02/02","132,050","1,791,425","13.55","13.65","13.50","13.55"," 0.00","73",
"105/02/03","158,012","2,146,356","13.60","13.65","13.55","13.60","+0.05","86",
"105/02/15","141,168","1,918,731","13.60","13.80","13.45","13.65","+0.05","100",
"105/02/16","117,126","1,603,765","13.75","13.75","13.65","13.70","+0.05","83",
"105/02/17","146,003","2,004,439","13.80","13.80","13.65","13.70"," 0.00","89",
"105/02/18","266,121","3,655,016","13.70","13.85","13.70","13.75","+0.05","122",
"105/02/19","93,850","1,283,349","13.80","13.80","13.60","13.65","-0.10","48",
"105/02/22","253,500","3,429,517","13.60","13.65","13.45","13.55","-0.10","135",
"105/02/23","114,532","1,549,801","13.50","13.60","13.50","13.55"," 0.00","75",
"105/02/24","255,284","3,484,438","13.65","13.75","13.55","13.60","+0.05","142",
"105/02/25","150,051","2,047,029","13.60","13.70","13.60","13.65","+0.05","96",
"105/02/26","112,600","1,537,651","13.70","13.75","13.60","13.65"," 0.00","83",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

