"10405る 1731 地           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/05/04","178,347","2,701,155","15.20","15.25","15.10","15.10","-0.10","114",
"104/05/05","135,652","2,045,362","15.15","15.15","15.00","15.00","-0.10","83",
"104/05/06","186,138","2,785,602","15.00","15.05","14.85","15.00"," 0.00","101",
"104/05/07","183,750","2,752,150","15.00","15.05","14.85","14.90","-0.10","108",
"104/05/08","191,129","2,851,903","14.90","15.00","14.85","14.85","-0.05","102",
"104/05/11","427,302","6,302,947","15.00","15.00","14.65","14.75","-0.10","192",
"104/05/12","258,008","3,774,220","14.70","14.80","14.55","14.60","-0.15","119",
"104/05/13","122,003","1,800,042","14.60","14.80","14.60","14.80","+0.20","53",
"104/05/14","143,009","2,092,835","14.80","14.80","14.50","14.65","-0.15","61",
"104/05/15","164,350","2,422,120","14.75","14.85","14.60","14.80","+0.15","93",
"104/05/18","2,090,505","29,059,513","14.90","14.90","14.70","14.85","+0.05","80",
"104/05/19","317,968","4,703,184","14.85","14.85","14.75","14.85"," 0.00","187",
"104/05/20","230,425","3,390,567","14.85","14.85","14.65","14.65","-0.20","128",
"104/05/21","458,009","6,710,629","14.65","14.85","14.60","14.60","-0.05","243",
"104/05/22","780,200","11,525,059","14.75","15.00","14.60","14.70","+0.10","360",
"104/05/25","465,484","6,786,441","14.70","14.75","14.50","14.55","-0.15","203",
"104/05/26","368,056","5,345,562","14.65","14.65","14.45","14.50","-0.05","188",
"104/05/27","557,196","8,116,251","14.65","14.70","14.50","14.55","+0.05","234",
"104/05/28","363,223","5,320,703","14.55","14.70","14.55","14.65","+0.10","166",
"104/05/29","215,053","3,152,977","14.65","14.75","14.60","14.65"," 0.00","82",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

