"10407る 1731 地           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/07/01","262,501","3,749,313","14.15","14.45","14.15","14.30","+0.20","120",
"104/07/02","345,386","4,999,707","14.30","14.60","14.30","14.45","+0.15","125",
"104/07/03","678,025","9,748,958","14.35","14.50","14.30","14.35","-0.10","111",
"104/07/06","136,099","1,959,664","14.35","14.50","14.30","14.30","-0.05","79",
"104/07/07","1,211,480","17,631,205","14.35","14.70","14.35","14.65","+0.35","335",
"104/07/08","635,250","8,789,097","14.10","14.15","13.40","13.70","X0.00","253",
"104/07/09","375,001","5,100,213","13.50","13.80","13.30","13.70"," 0.00","142",
"104/07/13","479,128","6,686,428","14.00","14.10","13.75","14.00","+0.30","121",
"104/07/14","282,129","3,923,713","14.15","14.15","13.80","13.80","-0.20","123",
"104/07/15","165,125","2,284,381","13.85","13.90","13.80","13.85","+0.05","90",
"104/07/16","121,304","1,679,221","13.95","13.95","13.80","13.80","-0.05","74",
"104/07/17","117,003","1,634,739","13.90","14.05","13.90","13.95","+0.15","73",
"104/07/20","1,345,301","19,371,863","14.00","14.70","14.00","14.50","+0.55","460",
"104/07/21","2,012,050","30,185,439","15.05","15.45","14.65","14.65","+0.15","866",
"104/07/22","536,025","7,740,113","14.35","14.70","14.30","14.35","-0.30","246",
"104/07/23","398,426","5,670,591","14.25","14.55","14.00","14.20","-0.15","230",
"104/07/24","474,000","6,702,150","14.25","14.40","14.00","14.00","-0.20","188",
"104/07/27","684,088","9,273,136","13.95","14.00","13.20","13.50","-0.50","274",
"104/07/28","193,001","2,582,864","13.50","13.55","13.20","13.40","-0.10","106",
"104/07/29","321,562","4,287,216","13.50","13.55","13.25","13.25","-0.15","158",
"104/07/30","247,053","3,304,206","13.35","13.50","13.25","13.30","+0.05","115",
"104/07/31","151,564","2,019,405","13.30","13.50","13.30","13.30"," 0.00","73",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

