"10507る 1731 地           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/07/01","128,644","1,727,204","13.35","13.50","13.35","13.40","+0.10","84",
"105/07/04","86,642","1,153,537","13.35","13.40","13.25","13.35","-0.05","54",
"105/07/05","776,375","10,547,312","13.45","13.70","13.45","13.60","+0.25","350",
"105/07/06","205,007","2,760,043","13.50","13.55","13.35","13.35","-0.25","88",
"105/07/07","118,132","1,597,793","13.50","13.60","13.40","13.50","+0.15","76",
"105/07/11","466,485","6,156,525","13.25","13.30","13.15","13.25","-0.25","218",
"105/07/12","91,000","1,206,750","13.25","13.35","13.20","13.20","-0.05","53",
"105/07/13","157,113","2,071,835","13.20","13.25","13.15","13.20"," 0.00","74",
"105/07/14","139,793","1,854,736","13.30","13.30","13.20","13.25","+0.05","63",
"105/07/15","112,851","1,503,866","13.25","13.40","13.25","13.30","+0.05","68",
"105/07/18","246,603","3,323,579","13.40","13.55","13.35","13.45","+0.15","136",
"105/07/19","102,058","1,376,375","13.55","13.55","13.40","13.55","+0.10","63",
"105/07/20","93,326","1,255,068","13.55","13.55","13.40","13.40","-0.15","32",
"105/07/21","138,667","1,868,536","13.45","13.55","13.45","13.55","+0.15","79",
"105/07/22","78,506","1,059,253","13.60","13.60","13.40","13.45","-0.10","49",
"105/07/25","173,175","2,306,509","13.45","13.45","13.25","13.30","-0.15","67",
"105/07/26","85,201","1,133,073","13.30","13.40","13.25","13.35","+0.05","44",
"105/07/27","105,356","1,401,548","13.35","13.35","13.25","13.25","-0.10","51",
"105/07/28","105,025","1,398,480","13.40","13.40","13.25","13.30","+0.05","56",
"105/07/29","103,076","1,371,105","13.50","13.50","13.25","13.25","-0.05","65",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

