"10402る 1731 地           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/02/02","84,225","1,240,633","14.85","14.85","14.65","14.65","-0.20","49",
"104/02/03","37,750","555,223","14.70","14.85","14.65","14.80","+0.15","33",
"104/02/04","49,025","727,315","14.80","14.90","14.75","14.80"," 0.00","35",
"104/02/05","183,006","2,682,384","14.75","14.75","14.60","14.65","-0.15","82",
"104/02/06","62,125","911,170","14.70","14.70","14.60","14.65"," 0.00","41",
"104/02/09","88,204","1,293,444","14.65","14.80","14.60","14.60","-0.05","48",
"104/02/10","75,151","1,102,302","14.65","14.75","14.55","14.65","+0.05","46",
"104/02/11","83,151","1,217,721","14.65","14.70","14.60","14.60","-0.05","76",
"104/02/12","53,638","785,499","14.65","14.70","14.60","14.60"," 0.00","30",
"104/02/13","176,431","2,596,305","14.70","14.80","14.65","14.65","+0.05","78",
"104/02/24","201,488","2,972,568","14.80","14.85","14.65","14.80","+0.15","67",
"104/02/25","153,313","2,265,958","14.90","14.90","14.70","14.80"," 0.00","51",
"104/02/26","694,806","10,432,284","14.95","15.10","14.85","15.05","+0.25","280",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

