"10503る 1731 地           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/03/01","202,629","2,777,937","13.75","13.80","13.65","13.65"," 0.00","120",
"105/03/02","183,351","2,518,092","13.75","13.80","13.70","13.75","+0.10","121",
"105/03/03","1,424,772","19,851,019","13.75","14.05","13.70","13.95","+0.20","401",
"105/03/04","382,300","5,314,292","14.00","14.00","13.75","13.75","-0.20","184",
"105/03/07","215,050","2,964,362","13.85","13.90","13.70","13.70","-0.05","136",
"105/03/08","3,476,615","50,789,091","13.70","15.05","13.70","14.65","+0.95","1,353",
"105/03/09","8,373,519","132,880,698","15.35","16.10","15.35","16.10","+1.45","2,536",
"105/03/10","11,859,859","195,348,220","16.40","17.10","15.70","15.75","-0.35","4,592",
"105/03/11","4,069,952","63,104,675","15.60","15.80","15.15","15.80","+0.05","1,822",
"105/03/14","10,526,126","174,684,139","16.00","17.10","15.65","16.85","+1.05","3,981",
"105/03/15","4,723,858","76,889,851","16.80","17.00","15.70","15.80","-1.05","1,940",
"105/03/16","1,461,612","22,929,659","15.70","16.00","15.50","15.55","-0.25","773",
"105/03/17","2,326,313","35,039,395","15.65","15.75","14.70","14.80","-0.75","1,086",
"105/03/18","1,072,506","16,057,314","14.85","15.30","14.70","15.15","+0.35","518",
"105/03/21","1,031,021","15,579,465","15.30","15.40","14.90","15.00","-0.15","447",
"105/03/22","527,310","7,911,172","14.90","15.20","14.85","14.95","-0.05","297",
"105/03/23","988,850","15,068,134","15.05","15.45","15.05","15.05","+0.10","457",
"105/03/24","717,550","10,609,728","15.00","15.00","14.70","14.80","-0.25","354",
"105/03/25","489,500","7,182,944","14.80","14.80","14.50","14.70","-0.10","246",
"105/03/28","296,553","4,331,516","14.90","14.90","14.50","14.50","-0.20","187",
"105/03/29","655,014","9,361,296","14.40","14.60","14.10","14.15","-0.35","233",
"105/03/30","1,322,355","19,752,025","14.35","15.20","14.35","14.90","+0.75","637",
"105/03/31","504,860","7,487,020","14.70","14.95","14.65","14.90"," 0.00","284",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

