"10502る 3705 ッ獺             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/02/01","130,300","6,186,776","47.60","47.80","47.10","47.50","-0.40","101",
"105/02/02","79,350","3,769,042","47.20","47.60","47.20","47.45","-0.05","74",
"105/02/03","103,721","4,918,587","47.10","47.70","47.10","47.35","-0.10","107",
"105/02/15","91,947","4,352,653","47.35","47.40","47.05","47.35"," 0.00","107",
"105/02/16","239,223","11,435,173","48.00","48.05","47.50","48.00","+0.65","195",
"105/02/17","263,221","12,658,998","48.00","48.35","47.85","48.05","+0.05","170",
"105/02/18","292,950","14,167,926","48.05","48.75","48.05","48.35","+0.30","210",
"105/02/19","114,377","5,494,946","48.50","48.50","47.85","48.00","-0.35","100",
"105/02/22","285,114","13,552,709","47.85","47.85","47.30","47.40","-0.60","219",
"105/02/23","119,580","5,690,288","47.70","47.85","47.40","47.50","+0.10","100",
"105/02/24","445,859","21,425,032","47.80","48.30","47.60","48.10","+0.60","281",
"105/02/25","334,300","16,244,927","48.25","48.70","48.25","48.55","+0.45","255",
"105/02/26","307,198","14,981,056","48.60","49.10","48.40","49.00","+0.45","219",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

