"10503る 3705 ッ獺             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/03/01","306,114","14,995,411","49.05","49.30","48.70","49.20","+0.20","236",
"105/03/02","364,275","18,038,357","49.70","49.80","49.20","49.75","+0.55","284",
"105/03/03","270,236","13,519,078","49.70","50.60","49.55","49.65","-0.10","195",
"105/03/04","162,492","8,088,545","49.90","50.00","49.60","49.65"," 0.00","164",
"105/03/07","130,739","6,465,191","49.70","49.80","49.20","49.30","-0.35","126",
"105/03/08","178,200","8,720,655","49.30","49.30","48.75","48.90","-0.40","151",
"105/03/09","114,174","5,582,640","48.90","49.30","48.55","48.70","-0.20","103",
"105/03/10","98,757","4,829,474","48.70","49.20","48.70","48.85","+0.15","94",
"105/03/11","185,315","9,032,314","48.85","48.90","48.60","48.80","-0.05","164",
"105/03/14","242,132","11,950,526","49.10","49.60","49.00","49.35","+0.55","194",
"105/03/15","236,750","11,544,348","49.40","49.40","48.40","48.45","-0.90","198",
"105/03/16","151,238","7,340,453","48.40","48.75","48.35","48.50","+0.05","133",
"105/03/17","176,600","8,549,706","48.95","48.95","48.25","48.25","-0.25","134",
"105/03/18","175,892","8,492,451","48.30","48.50","48.20","48.50","+0.25","141",
"105/03/21","202,492","9,845,179","48.50","48.75","48.45","48.55","+0.05","146",
"105/03/22","163,976","7,933,198","48.55","48.70","48.15","48.20","-0.35","121",
"105/03/23","83,351","4,018,915","48.40","48.40","48.10","48.20"," 0.00","72",
"105/03/24","214,811","10,418,349","48.20","48.75","48.10","48.75","+0.55","162",
"105/03/25","227,853","11,038,644","48.75","48.75","48.35","48.35","-0.40","142",
"105/03/28","662,804","32,694,906","49.10","49.65","49.10","49.20","+0.85","387",
"105/03/29","499,719","24,506,631","49.20","49.35","48.65","48.80","-0.40","257",
"105/03/30","419,894","20,710,180","49.25","49.70","48.75","49.25","+0.45","233",
"105/03/31","632,717","31,924,450","50.60","51.30","49.90","50.20","+0.95","391",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

