"10504る 3705 ッ獺             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/04/01","459,009","23,048,848","50.20","50.70","49.70","50.00","-0.20","326",
"105/04/06","411,913","20,607,876","50.00","50.40","49.80","50.10","+0.10","265",
"105/04/07","163,404","8,170,400","50.10","50.10","49.95","49.95","-0.15","143",
"105/04/08","181,170","9,077,823","49.85","50.30","49.85","50.30","+0.35","144",
"105/04/11","404,513","20,033,561","49.90","49.90","49.35","49.40","-0.90","245",
"105/04/12","177,486","8,751,885","49.40","49.70","49.00","49.10","-0.30","182",
"105/04/13","140,123","6,890,977","49.10","49.50","49.00","49.30","+0.20","130",
"105/04/14","103,680","5,130,889","49.10","49.80","49.10","49.65","+0.35","93",
"105/04/15","141,647","6,971,897","49.50","49.50","49.05","49.15","-0.50","135",
"105/04/18","193,562","9,465,201","49.15","49.15","48.40","48.90","-0.25","197",
"105/04/19","121,765","5,968,785","48.90","49.25","48.90","49.00","+0.10","238",
"105/04/20","180,846","8,843,823","49.05","49.55","48.70","48.90","-0.10","216",
"105/04/21","211,300","10,256,908","48.90","48.90","48.40","48.60","-0.30","185",
"105/04/22","384,348","18,404,772","48.60","48.60","47.45","48.00","-0.60","267",
"105/04/25","389,231","18,956,619","48.00","49.20","47.80","48.95","+0.95","239",
"105/04/26","566,730","27,409,634","48.95","48.95","48.10","48.15","-0.80","369",
"105/04/27","506,200","24,324,150","48.00","48.40","47.80","47.95","-0.20","315",
"105/04/28","234,725","11,297,646","48.30","48.55","47.85","48.55","+0.60","144",
"105/04/29","340,501","16,300,193","48.45","48.45","47.70","48.10","-0.45","221",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

