"10406る 3705 ッ獺             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/06/01","72,510","3,956,496","54.50","54.80","54.30","54.70","+0.30","49",
"104/06/02","128,101","7,006,955","54.70","54.90","54.60","54.70"," 0.00","102",
"104/06/03","312,000","17,259,000","54.70","55.80","54.70","54.70"," 0.00","206",
"104/06/04","236,292","12,915,872","55.50","55.50","54.20","54.40","-0.30","205",
"104/06/05","562,106","29,592,724","54.40","54.60","51.60","52.70","-1.70","425",
"104/06/08","351,310","18,651,352","52.70","54.30","52.00","53.10","+0.40","267",
"104/06/09","286,050","14,932,900","53.50","53.50","51.40","51.60","-1.50","238",
"104/06/10","150,246","7,822,114","51.60","52.40","51.60","52.10","+0.50","108",
"104/06/11","233,752","12,066,876","52.30","52.30","51.30","51.50","-0.60","195",
"104/06/12","167,000","8,673,100","52.00","52.20","51.50","51.90","+0.40","127",
"104/06/15","116,338","6,068,804","52.30","52.40","51.70","51.80","-0.10","92",
"104/06/16","157,000","8,101,500","51.80","52.00","51.50","51.80"," 0.00","107",
"104/06/17","466,000","23,900,700","51.70","51.70","51.00","51.20","-0.60","342",
"104/06/18","232,260","11,981,309","51.50","52.00","51.20","51.70","+0.50","158",
"104/06/22","255,010","13,278,626","51.80","52.30","51.80","52.00","+0.30","189",
"104/06/23","134,000","7,012,700","52.50","52.60","52.10","52.60","+0.60","98",
"104/06/24","166,001","8,735,352","52.80","53.00","52.30","52.50","-0.10","143",
"104/06/25","160,200","8,381,899","52.50","52.80","52.20","52.20","-0.30","121",
"104/06/26","129,050","6,750,939","52.50","52.90","52.00","52.80","+0.60","101",
"104/06/29","114,202","5,961,082","52.70","52.70","52.00","52.10","-0.70","98",
"104/06/30","241,200","12,520,658","51.90","52.50","51.60","52.10"," 0.00","174",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

