"10404る 3705 ッ獺             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/04/01","258,692","14,204,552","54.90","55.10","54.70","55.10","+0.30","168",
"104/04/02","215,101","11,836,171","55.10","55.20","54.70","54.90","-0.20","159",
"104/04/07","269,288","14,864,641","54.90","55.50","54.90","55.10","+0.20","172",
"104/04/08","161,983","8,946,054","55.20","55.50","55.00","55.30","+0.20","184",
"104/04/09","169,108","9,338,864","55.30","55.60","55.00","55.10","-0.20","235",
"104/04/10","340,429","18,895,823","55.10","55.90","55.00","55.50","+0.40","223",
"104/04/13","260,085","14,493,845","55.60","55.90","55.50","55.60","+0.10","260",
"104/04/14","481,663","27,072,434","55.60","56.50","55.50","56.50","+0.90","412",
"104/04/15","665,565","37,868,990","56.60","57.20","56.50","56.70","+0.20","532",
"104/04/16","338,509","19,151,960","56.90","57.00","56.30","56.40","-0.30","313",
"104/04/17","292,127","16,374,539","56.40","56.50","55.80","56.20","-0.20","224",
"104/04/20","187,588","10,417,116","55.80","55.90","55.10","55.50","-0.70","262",
"104/04/21","274,284","15,115,425","55.50","55.50","54.70","54.70","-0.80","266",
"104/04/22","261,172","14,315,941","54.80","55.10","54.50","54.90","+0.20","240",
"104/04/23","361,539","20,030,845","54.90","55.90","54.80","55.10","+0.20","222",
"104/04/24","309,590","17,250,742","55.20","56.00","55.10","55.60","+0.50","262",
"104/04/27","256,283","14,324,573","55.60","56.10","55.30","55.90","+0.30","227",
"104/04/28","232,593","12,995,242","55.90","56.00","55.70","55.80","-0.10","182",
"104/04/29","177,419","9,925,017","55.80","56.10","55.80","56.00","+0.20","145",
"104/04/30","230,284","12,891,604","56.20","56.20","55.70","55.70","-0.30","189",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

