"10501る 3705 ッ獺             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/01/04","323,412","15,316,744","48.25","48.35","47.00","47.00","-1.25","245",
"105/01/05","286,717","13,416,299","46.50","47.20","46.40","46.60","-0.40","218",
"105/01/06","251,403","11,639,586","46.60","46.85","45.95","46.20","-0.40","208",
"105/01/07","395,000","17,916,147","46.20","46.60","44.65","45.25","-0.95","312",
"105/01/08","185,234","8,474,286","45.10","46.10","45.00","46.00","+0.75","158",
"105/01/11","136,070","6,218,528","46.00","46.10","45.30","45.85","-0.15","127",
"105/01/12","367,260","16,788,377","45.70","46.40","45.05","45.05","-0.80","294",
"105/01/13","200,950","9,160,950","45.80","45.80","45.40","45.80","+0.75","131",
"105/01/14","254,300","11,674,457","45.50","46.45","45.00","46.00","+0.20","233",
"105/01/15","419,716","19,885,790","47.90","48.00","46.70","47.50","+1.50","328",
"105/01/18","319,160","15,153,830","47.00","47.85","46.30","47.85","+0.35","252",
"105/01/19","126,006","6,021,456","47.85","48.00","47.50","48.00","+0.15","113",
"105/01/20","154,850","7,303,300","47.80","47.90","46.80","46.85","-1.15","151",
"105/01/21","182,421","8,538,114","46.50","47.60","46.30","46.80","-0.05","157",
"105/01/22","160,420","7,466,080","46.80","46.80","46.20","46.45","-0.35","138",
"105/01/25","111,551","5,210,978","46.90","46.90","46.55","46.70","+0.25","103",
"105/01/26","74,061","3,427,065","46.75","46.75","46.10","46.20","-0.50","81",
"105/01/27","100,249","4,634,926","46.45","46.45","46.00","46.00","-0.20","100",
"105/01/28","69,155","3,199,021","46.00","46.40","46.00","46.10","+0.10","76",
"105/01/29","135,260","6,314,328","46.15","47.00","46.15","47.00","+0.90","127",
"105/01/30","141,150","6,705,122","47.40","47.90","47.15","47.90","+0.90","113",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

