"10401る 3705 ッ獺             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/01/05","275,170","15,071,550","54.80","55.00","54.50","55.00","+0.20","210",
"104/01/06","212,159","11,594,845","55.00","55.00","54.40","54.60","-0.40","162",
"104/01/07","161,633","8,879,815","55.00","55.10","54.80","54.90","+0.30","126",
"104/01/08","348,149","19,165,038","55.10","55.60","54.70","55.50","+0.60","259",
"104/01/09","385,285","21,335,030","55.50","55.70","55.10","55.20","-0.30","247",
"104/01/12","291,090","16,077,550","55.30","55.50","55.00","55.00","-0.20","161",
"104/01/13","284,261","15,575,600","54.80","55.10","54.60","54.70","-0.30","206",
"104/01/14","358,535","19,532,856","54.90","54.90","54.30","54.40","-0.30","247",
"104/01/15","215,002","11,665,409","54.60","54.60","54.10","54.20","-0.20","170",
"104/01/16","290,565","15,646,110","54.20","54.20","53.60","53.70","-0.50","243",
"104/01/19","173,052","9,295,908","53.80","54.10","53.50","53.60","-0.10","132",
"104/01/20","141,102","7,584,228","53.60","53.90","53.60","53.70","+0.10","100",
"104/01/21","255,400","13,755,899","53.70","54.10","53.70","54.00","+0.30","189",
"104/01/22","216,003","11,660,668","54.00","54.50","53.80","54.30","+0.30","133",
"104/01/23","293,100","15,858,038","54.40","54.40","53.80","54.40","+0.10","182",
"104/01/26","74,223","4,015,006","53.80","54.30","53.80","54.00","-0.40","55",
"104/01/27","438,486","23,671,844","54.10","54.30","53.60","53.80","-0.20","350",
"104/01/28","278,830","14,982,634","53.50","54.10","53.50","54.10","+0.30","232",
"104/01/29","184,090","9,889,132","54.00","54.00","53.60","53.80","-0.30","144",
"104/01/30","136,251","7,324,354","53.80","54.00","53.60","53.80"," 0.00","103",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

