"10402る 3705 ッ獺             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/02/02","222,291","11,912,023","53.80","54.00","53.50","53.50","-0.30","159",
"104/02/03","394,400","21,091,698","53.60","53.80","53.30","53.40","-0.10","262",
"104/02/04","182,003","9,739,862","53.40","53.70","53.40","53.40"," 0.00","165",
"104/02/05","227,405","12,201,227","53.60","53.90","53.40","53.90","+0.50","161",
"104/02/06","402,832","21,779,828","54.00","54.40","53.50","53.90"," 0.00","253",
"104/02/09","142,472","7,678,438","54.00","54.10","53.70","54.10","+0.20","117",
"104/02/10","170,255","9,189,990","54.10","54.20","53.80","54.00","-0.10","151",
"104/02/11","111,233","6,013,282","54.20","54.20","53.80","54.20","+0.20","140",
"104/02/12","284,201","15,411,192","54.30","54.40","54.00","54.40","+0.20","208",
"104/02/13","310,962","17,033,729","54.40","55.00","54.40","54.80","+0.40","217",
"104/02/24","302,873","16,579,786","55.00","55.00","54.40","54.70","-0.10","217",
"104/02/25","497,617","27,225,683","54.70","54.90","54.50","54.90","+0.20","137",
"104/02/26","219,835","11,997,171","54.70","54.90","54.40","54.50","-0.40","183",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

