"10507る 3705 ッ獺             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/07/01","200,610","9,518,745","47.50","47.75","47.05","47.40","+0.10","144",
"105/07/04","227,343","10,868,114","47.85","48.15","47.40","48.00","+0.60","139",
"105/07/05","197,890","9,514,393","48.00","48.30","47.95","48.20","+0.20","128",
"105/07/06","94,703","4,534,887","48.05","48.05","47.70","47.90","-0.30","70",
"105/07/07","213,400","10,318,170","48.00","48.55","48.00","48.15","+0.25","151",
"105/07/11","593,187","28,851,440","48.50","49.00","48.25","49.00","+0.85","263",
"105/07/12","533,974","26,072,469","49.00","49.10","48.60","48.75","-0.25","340",
"105/07/13","367,821","17,156,911","46.70","46.90","46.50","46.85","X0.00","259",
"105/07/14","124,089","5,781,666","46.85","46.85","46.50","46.70","-0.15","100",
"105/07/15","273,490","12,739,782","46.80","46.90","46.30","46.50","-0.20","197",
"105/07/18","206,796","9,665,540","46.50","46.90","46.50","46.85","+0.35","162",
"105/07/19","164,700","7,712,793","46.80","47.00","46.65","46.95","+0.10","157",
"105/07/20","186,330","8,752,442","46.80","47.20","46.70","47.10","+0.15","163",
"105/07/21","178,409","8,404,696","47.10","47.25","46.90","46.90","-0.20","147",
"105/07/22","165,502","7,776,394","46.75","47.35","46.75","47.20","+0.30","137",
"105/07/25","92,268","4,335,401","47.20","47.35","46.70","46.95","-0.25","77",
"105/07/26","135,221","6,305,432","46.70","46.80","46.55","46.55","-0.40","95",
"105/07/27","231,153","10,713,129","46.65","46.70","46.10","46.50","-0.05","160",
"105/07/28","116,064","5,403,573","46.65","46.65","46.45","46.60","+0.10","100",
"105/07/29","138,015","6,408,797","46.60","46.70","46.10","46.60"," 0.00","124",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

