"10405る 3705 ッ獺             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/05/04","100,264","5,608,684","55.80","56.10","55.70","55.90","+0.20","86",
"104/05/05","141,104","7,879,124","55.80","56.00","55.70","55.80","-0.10","92",
"104/05/06","182,500","10,227,798","55.60","56.20","55.60","56.20","+0.40","118",
"104/05/07","469,510","26,571,863","56.20","56.90","56.10","56.60","+0.40","255",
"104/05/08","235,493","13,193,298","56.60","56.60","55.60","55.90","-0.70","159",
"104/05/11","312,252","17,224,107","55.90","55.90","54.50","55.10","-0.80","208",
"104/05/12","369,593","20,356,499","55.00","55.50","54.70","55.50","+0.40","238",
"104/05/13","179,363","9,983,043","55.60","55.90","55.40","55.50"," 0.00","97",
"104/05/14","188,163","10,386,694","55.50","55.50","55.00","55.00","-0.50","144",
"104/05/15","60,588","3,328,953","55.00","55.00","54.80","55.00"," 0.00","71",
"104/05/18","268,243","14,692,785","54.90","55.20","54.20","54.60","-0.40","210",
"104/05/19","132,625","7,248,843","54.30","54.80","54.30","54.60"," 0.00","146",
"104/05/20","154,178","8,441,572","54.60","55.00","54.60","54.70","+0.10","119",
"104/05/21","176,107","9,576,830","54.70","54.70","54.20","54.30","-0.40","147",
"104/05/22","201,054","11,017,670","54.40","55.20","54.30","54.80","+0.50","148",
"104/05/25","81,000","4,412,300","54.80","54.80","54.30","54.60","-0.20","65",
"104/05/26","131,415","7,159,058","54.60","54.60","54.40","54.50","-0.10","111",
"104/05/27","145,270","7,887,267","54.50","54.70","54.00","54.70","+0.20","87",
"104/05/28","73,162","4,008,267","54.70","54.90","54.70","54.80","+0.10","75",
"104/05/29","158,307","8,640,597","54.80","54.90","54.40","54.40","-0.40","105",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

