"10504る 2702 地堕             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/04/01","48,000","761,800","15.95","15.95","15.80","15.80","-0.15","18",
"105/04/06","124,253","1,990,997","16.00","16.40","15.80","16.30","+0.50","64",
"105/04/07","136,164","2,219,864","16.40","16.50","16.20","16.30"," 0.00","60",
"105/04/08","66,246","1,075,310","16.40","16.45","16.10","16.10","-0.20","29",
"105/04/11","47,344","757,068","16.10","16.10","15.90","16.05","-0.05","32",
"105/04/12","27,041","431,147","15.90","16.10","15.90","15.90","-0.15","25",
"105/04/13","59,333","960,011","15.90","16.40","15.90","16.20","+0.30","34",
"105/04/14","76,000","1,235,150","16.50","16.50","16.05","16.15","-0.05","35",
"105/04/15","30,500","490,500","16.15","16.15","16.05","16.15"," 0.00","15",
"105/04/18","76,720","1,231,755","16.10","16.15","16.00","16.05","-0.10","32",
"105/04/19","47,475","763,352","16.10","16.35","16.00","16.00","-0.05","23",
"105/04/20","78,499","1,286,183","16.00","16.50","16.00","16.45","+0.45","47",
"105/04/21","188,000","3,146,800","16.50","17.00","16.45","16.70","+0.25","84",
"105/04/22","104,280","1,739,876","16.80","17.00","16.45","16.70"," 0.00","46",
"105/04/25","37,000","613,000","16.95","16.95","16.40","16.65","-0.05","24",
"105/04/26","110,641","1,808,419","16.70","16.70","16.15","16.20","-0.45","91",
"105/04/27","19,626","318,508","16.25","16.25","16.20","16.20"," 0.00","15",
"105/04/28","34,059","549,049","16.30","16.30","16.05","16.20"," 0.00","22",
"105/04/29","15,518","249,738","16.10","16.15","16.05","16.10","-0.10","18",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

