"10409る 2702 地堕             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/09/01","16,268","222,201","13.90","13.90","13.90","13.90","+0.10","15",
"104/09/02","22,678","314,274","13.75","14.00","13.65","14.00","+0.10","13",
"104/09/03","7,982","110,550","13.90","13.90","13.85","13.85","-0.15","12",
"104/09/04","31,920","446,331","14.10","14.10","13.90","13.95","+0.10","23",
"104/09/07","32,306","453,095","13.95","14.40","13.95","14.10","+0.15","11",
"104/09/08","19,000","266,700","14.20","14.20","14.00","14.10"," 0.00","9",
"104/09/09","30,556","434,339","14.10","14.30","14.10","14.20","+0.10","25",
"104/09/10","33,151","472,444","14.10","14.35","14.10","14.20"," 0.00","24",
"104/09/11","42,620","608,253","14.35","14.35","14.20","14.30","+0.10","27",
"104/09/14","21,001","300,414","14.25","14.35","14.20","14.35","+0.05","14",
"104/09/15","35,107","501,129","14.35","14.40","14.20","14.20","-0.15","23",
"104/09/16","11,715","166,523","14.20","14.25","14.20","14.20"," 0.00","12",
"104/09/17","9,232","132,690","14.40","14.55","14.25","14.30","+0.10","8",
"104/09/18","7,343","105,270","14.35","14.35","14.30","14.30"," 0.00","7",
"104/09/21","37,806","529,634","14.10","14.10","13.85","14.00","-0.30","29",
"104/09/22","23,889","336,233","14.05","14.15","14.05","14.15","+0.15","23",
"104/09/23","21,499","300,584","14.00","14.10","13.90","14.00","-0.15","20",
"104/09/24","25,339","352,496","14.00","14.00","13.80","13.80","-0.20","22",
"104/09/25","28,237","390,393","13.80","14.05","13.80","13.80"," 0.00","23",
"104/09/30","16,680","232,670","13.80","14.00","13.80","14.00","+0.20","18",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

