"10405る 2702 地堕             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/05/04","95,648","1,617,220","17.05","17.10","16.80","16.80","-0.25","46",
"104/05/05","31,438","529,163","16.80","16.95","16.80","16.80"," 0.00","20",
"104/05/06","65,969","1,099,676","16.70","16.90","16.60","16.90","+0.10","42",
"104/05/07","37,095","626,895","16.90","16.95","16.85","16.85","-0.05","35",
"104/05/08","41,920","704,245","16.70","17.00","16.65","17.00","+0.15","27",
"104/05/11","57,214","964,552","17.00","17.05","16.70","16.70","-0.30","27",
"104/05/12","38,806","652,558","16.70","17.00","16.70","16.85","+0.15","31",
"104/05/13","20,222","340,616","16.95","16.95","16.75","16.75","-0.10","16",
"104/05/14","24,342","406,909","16.85","16.85","16.65","16.85","+0.10","20",
"104/05/15","14,214","240,609","16.85","16.95","16.85","16.95","+0.10","15",
"104/05/18","10,025","168,617","16.90","16.95","16.75","16.75","-0.20","9",
"104/05/19","13,643","229,001","16.75","16.90","16.65","16.90","+0.15","14",
"104/05/20","22,183","374,724","16.85","16.95","16.75","16.95","+0.05","23",
"104/05/21","27,514","460,031","16.75","16.75","16.65","16.70","-0.25","26",
"104/05/22","9,577","160,150","16.65","16.75","16.65","16.75","+0.05","12",
"104/05/25","100,331","1,690,610","16.75","17.00","16.65","16.90","+0.15","63",
"104/05/26","12,879","216,641","16.95","16.95","16.75","16.75","-0.15","14",
"104/05/27","114,001","1,893,565","16.75","16.80","16.55","16.60","-0.15","69",
"104/05/28","75,450","1,246,478","16.55","16.70","16.50","16.50","-0.10","57",
"104/05/29","8,226","136,204","16.65","16.65","16.55","16.55","+0.05","10",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

