"10506る 2702 地堕             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/06/01","11,280","182,457","16.10","16.20","16.10","16.20","+0.10","11",
"105/06/02","28,500","459,998","16.20","16.20","16.05","16.15","-0.05","23",
"105/06/03","9,858","159,791","16.10","16.25","16.10","16.25","+0.10","11",
"105/06/04","5,420","87,711","16.20","16.20","16.15","16.15","-0.10","5",
"105/06/06","33,700","544,679","16.25","16.25","16.10","16.25","+0.10","21",
"105/06/07","21,232","346,258","16.30","16.40","16.25","16.25"," 0.00","18",
"105/06/08","4,534","73,195","16.15","16.15","16.15","16.15","-0.10","12",
"105/06/13","33,674","539,634","16.10","16.10","15.95","16.05","-0.10","19",
"105/06/14","3,000","48,250","16.05","16.10","16.05","16.10","+0.05","2",
"105/06/15","13,090","210,290","16.05","16.10","16.05","16.10"," 0.00","14",
"105/06/16","29,000","476,100","16.20","16.55","16.20","16.25","+0.15","24",
"105/06/17","18,404","302,294","16.45","16.60","16.25","16.25"," 0.00","16",
"105/06/20","5,205","85,862","16.50","16.50","16.50","16.50","+0.25","4",
"105/06/21","14,139","232,728","16.50","16.50","16.45","16.45","-0.05","9",
"105/06/22","21,036","347,997","16.60","16.65","16.35","16.65","+0.20","13",
"105/06/23","17,854","293,325","16.65","16.65","16.20","16.65"," 0.00","18",
"105/06/24","24,000","390,100","16.35","16.35","16.10","16.35","-0.30","20",
"105/06/27","23,489","384,819","16.25","16.50","16.25","16.50","+0.15","17",
"105/06/28","2,204","36,395","16.60","16.60","16.45","16.45","-0.05","3",
"105/06/29","6,267","103,028","16.50","16.50","16.35","16.50","+0.05","7",
"105/06/30","9,000","148,750","16.50","16.55","16.50","16.55","+0.05","5",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

