"10402る 2702 地堕             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/02/02","11,018","179,138","16.30","16.30","16.20","16.25"," 0.00","7",
"104/02/03","16,139","262,451","16.30","16.30","16.20","16.30","+0.05","11",
"104/02/04","34,928","570,773","16.35","16.40","16.25","16.40","+0.10","29",
"104/02/05","9,454","155,222","16.50","16.50","16.30","16.35","-0.05","9",
"104/02/06","14,292","233,394","16.35","16.35","16.25","16.25","-0.10","10",
"104/02/09","7,025","114,861","16.45","16.45","16.25","16.30","+0.05","8",
"104/02/10","14,888","243,145","16.30","16.45","16.25","16.25","-0.05","19",
"104/02/11","8,123","132,180","16.30","16.30","16.20","16.20","-0.05","7",
"104/02/12","3,263","53,072","16.20","16.30","16.20","16.30","+0.10","6",
"104/02/13","25,162","408,840","16.25","16.35","16.20","16.35","+0.05","14",
"104/02/24","19,117","310,795","16.25","16.35","16.25","16.35"," 0.00","13",
"104/02/25","28,106","457,866","16.25","16.40","16.25","16.35"," 0.00","22",
"104/02/26","31,943","521,976","16.35","16.40","16.30","16.35"," 0.00","22",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

