"10404る 2702 地堕             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/04/01","25,906","425,507","16.55","16.55","16.40","16.40"," 0.00","19",
"104/04/02","58,379","957,627","16.50","16.50","16.35","16.35","-0.05","15",
"104/04/07","16,022","263,258","16.50","16.50","16.35","16.35"," 0.00","8",
"104/04/08","6,426","105,935","16.50","16.50","16.45","16.50","+0.15","9",
"104/04/09","49,811","818,550","16.55","16.55","16.40","16.40","-0.10","22",
"104/04/10","47,161","775,590","16.45","16.50","16.40","16.50","+0.10","25",
"104/04/13","40,590","669,415","16.50","16.60","16.45","16.45","-0.05","19",
"104/04/14","31,441","519,002","16.45","16.55","16.45","16.50","+0.05","25",
"104/04/15","59,929","981,699","16.50","16.50","16.30","16.35","-0.15","32",
"104/04/16","12,071","199,064","16.50","16.55","16.45","16.50","+0.15","12",
"104/04/17","40,247","658,826","16.50","16.50","16.30","16.35","-0.15","29",
"104/04/20","16,138","263,999","16.35","16.50","16.30","16.30","-0.05","13",
"104/04/21","24,255","395,831","16.35","16.40","16.30","16.30"," 0.00","14",
"104/04/22","25,298","413,627","16.35","16.45","16.30","16.30"," 0.00","23",
"104/04/23","24,722","406,762","16.40","16.50","16.40","16.45","+0.15","17",
"104/04/24","30,795","507,387","16.50","16.50","16.45","16.50","+0.05","31",
"104/04/27","49,002","808,281","16.50","16.55","16.45","16.45","-0.05","31",
"104/04/28","31,090","513,125","16.45","16.55","16.40","16.50","+0.05","23",
"104/04/29","138,195","2,330,973","16.55","17.10","16.55","16.90","+0.40","91",
"104/04/30","105,038","1,791,489","17.10","17.15","16.90","17.05","+0.15","60",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

